experiment,sample,reward,diversity
rkl_0,... the well well written well thought well told well done film. I highly recommend to anyone who is looking for a great film to see.,2.811666,3.425554853101721
rkl_0,.... I highly recommend this film to anyone looking for a good film.,2.6615798,3.425554853101721
rkl_0,... the well well thought well written well directed well told story well set and well done by many. I highly recommend to anyone who is looking for a good story to tell.,2.8526144,3.425554853101721
rkl_0,... I highly recommend this movie to anyone who is looking for a great movie.,2.687741,3.425554853101721
rkl_0,... the well well written well thought well done film. I highly recommend to anyone who is looking for a great film to see.,2.798738,3.425554853101721
rkl_0,... the well well written well thought well developed story well told.,2.7935686,3.425554853101721
rkl_0,... the well well thought well written well told well done film. I would recommend to anyone who is looking for a great film to see.,2.6635368,3.425554853101721
rkl_0,... the well well thought well written well told well done story. I highly recommend to anyone who is looking for a good story and a great story.,2.8385856,3.425554853101721
rkl_0,... the well well written well thought well told well done film. I highly recommend to anyone who is looking for a good film to see.,2.7983174,3.425554853101721
rkl_0,.... I highly recommend this movie to anyone who is looking for a good Sci-Fi/horror movie.,2.6024392,3.425554853101721
rkl_0,"..., well well worth the rental.",2.4383113,3.425554853101721
rkl_0,... a well well written well made film. I would recommend to anyone who is looking for a good film to see.,2.71298,3.425554853101721
rkl_0,... a well well thought well written story and well done movie. I highly recommend to anyone who is looking for a great movie.,2.8258667,3.425554853101721
rkl_0,... the well well written well thought well told well done film. I highly recommend to anyone who is looking for a great film to see.,2.811666,3.425554853101721
rkl_0,... the well well thought well written well told well done movie. I highly recommend to anyone who is looking for a good Sci-Fi movie.,2.7469893,3.425554853101721
rkl_0,.... I highly recommend this film to anyone who is looking for a good Sci-Fi/horror film.,2.6209009,3.425554853101721
rkl_0,... and well well done film. I highly recommend this film to anyone who is looking for a great film.,2.8353515,3.425554853101721
rkl_0,.... I highly recommend this film to anyone who is looking for a good Sci-Fi/horror film.,2.6209009,3.425554853101721
rkl_0,... the well well written well thought well told well developed story well set. I highly recommend to anyone who is looking for a good sci-fi/horror movie.,2.8111515,3.425554853101721
rkl_0,... the well well thought well written well directed well done film. I highly recommend to anyone who is looking for a good film to see.,2.7740285,3.425554853101721
rkl_0,... the well well thought well written well told well done film. I highly recommend to anyone who is looking for a good film to see.,2.7975955,3.425554853101721
rkl_0,... the well well thought well written well told well done story. I highly recommend to anyone who is looking for a good Sci-Fi/horror movie.,2.791176,3.425554853101721
rkl_0,... the well well written well thought well done story well told and the cast is well cast. I highly recommend to anyone who is looking for a good Sci-Fi/Horror movie or horror/thriller.,2.797659,3.425554853101721
rkl_0,... the well well thought well written well told well done film. I highly recommend to anyone who is looking for a great film to see.,2.810544,3.425554853101721
rkl_0,... the well well written well thought well- well told well done film. I highly recommend to anyone who is looking for a good film to see.,2.7986987,3.425554853101721
rkl_0,... the well well written well thought well told well done film. I would recommend to anyone who is looking for a great film to see.,2.6672282,3.425554853101721
rkl_0,"..., well well worth the rental.",2.4383113,3.425554853101721
rkl_0,... a well well written well done film.,2.7414505,3.425554853101721
rkl_0,... The well well written well thought well developed story well set and well told. I highly recommend to anyone who is looking for a good Sci-Fi/Horror movie.,2.8408017,3.425554853101721
rkl_0,... The well well written well thought well developed story well told. I highly recommend to anyone who is looking for a good Sci-Fi/Horror movie.,2.8201644,3.425554853101721
rkl_0,"..., well well worth the rental.",2.4383113,3.425554853101721
rkl_0,... the well well written well thought well done story well told. I highly recommend to anyone who is looking for a good Sci-Fi/horror movie.,2.7982018,3.425554853101721
rkl_0,... the well well written well thought well done story well told. I highly recommend to anyone who is looking for a good Sci-Fi/horror movie.,2.7982018,3.425554853101721
rkl_0,... the well well written well thought well developed story well told. I highly recommend to anyone who is looking for a good Sci-Fi/Horror movie.,2.8201644,3.425554853101721
rkl_0,... the well well written well thought well told well done film. I highly recommend to anyone who is looking for a great film to see.,2.811666,3.425554853101721
rkl_0,... and well well done film. I highly recommend this film to anyone who is looking for a good film.,2.8240774,3.425554853101721
rkl_0,... I highly recommend this movie to anyone who is looking for a good sci-fi/horror movie.,2.5850663,3.425554853101721
rkl_0,... the well well written well thought well told well done movie. I highly recommend to anyone who is looking for a great movie.,2.774386,3.425554853101721
rkl_0,... the well well written well thought well told well done film. I highly recommend to anyone who is looking for a great film to see.,2.811666,3.425554853101721
rkl_0,... The well well written well thought well- well told story well set and well done. I highly recommend to anyone who is looking for a good Sci-Fi/Horror movie.,2.8331342,3.425554853101721
rkl_0,... The well well written well thought well developed story well told. I highly recommend to anyone who is looking for a good story.,2.8436184,3.425554853101721
rkl_0,... The well well thought well written well developed story well told. I highly recommend to anyone who is looking for a good sci-fi/horror movie.,2.8151877,3.425554853101721
rkl_0,... the well well written well told well thought well done story. I highly recommend to anyone who is looking for a good story and a great movie.,2.820232,3.425554853101721
rkl_0,.... I highly recommend this film to anyone who is looking for a good sci-fi/horror film.,2.6209009,3.425554853101721
rkl_0,... the well well written well thought well- well told well done movie. I would recommend to anyone who is looking for a good Sci-Fi/horror movie to see.,2.5252407,3.425554853101721
rkl_0,.... I highly recommend this film to anyone who is looking for a good sci-fi/horror film.,2.6209009,3.425554853101721
rkl_0,... The well well written well thought well- well told story well set and well done.,2.8055985,3.425554853101721
rkl_0,... the well well written well thought well developed story well told. Highly recommend to anyone who is looking for a good Sci-Fi/Horror movie.,2.8513732,3.425554853101721
rkl_0,... the well well thought well written well told well done film. I would recommend to anyone who is looking for a great film to see.,2.6635368,3.425554853101721
rkl_0,"..., well well written well done film. I highly recommend this film to anyone who is looking for a great film.",2.815126,3.425554853101721
rkl_0,.... I highly recommend this movie to anyone who is looking for a good Sci-Fi/horror movie.,2.6024392,3.425554853101721
rkl_0,... the well well written well thought well told well done film. I highly recommend to anyone who is looking for a good film to see.,2.7983174,3.425554853101721
rkl_0,... The well well written well thought well developed story well told. I highly recommend to anyone who is looking for a good Sci-Fi/Horror movie.,2.8201644,3.425554853101721
rkl_0,... and well well done film. I highly recommend this film to anyone who is looking for a good film.,2.8240774,3.425554853101721
rkl_0,... the well well thought well written well told well done film. I highly recommend to anyone who is looking for a good film to see.,2.7975955,3.425554853101721
rkl_0,... a well well done film. I highly recommend this film to anyone who is looking for a great film.,2.84473,3.425554853101721
rkl_0,... and well well done. I highly recommend this movie to anyone who is looking for a good movie.,2.758109,3.425554853101721
rkl_0,... the well well written well thought well told well done film. I highly recommend to anyone who is looking for a great film to see.,2.811666,3.425554853101721
rkl_0,.... I highly recommend this film to anyone who is looking for a good sci-fi/horror film.,2.6209009,3.425554853101721
rkl_0,... the well well written well thought well told well done film. I would recommend to anyone who is looking for a great film to see.,2.6672282,3.425554853101721
rkl_0,.... I highly recommend this movie to anyone who is looking for a good sci-fi/horror movie.,2.6024392,3.425554853101721
rkl_0,.... I highly recommend this movie to anyone who is looking for a good sci-fi/horror movie.,2.6024392,3.425554853101721
rkl_0,... the well well thought well written well told well done film. I highly recommend to anyone who is looking for a great film to see.,2.810544,3.425554853101721
rkl_0,... the well well written well thought well told well developed story well set and well done.,2.8097608,3.425554853101721
rkl_0,... the well well written well thought well developed story well told. I highly recommend to anyone who is looking for a good movie.,2.8361855,3.425554853101721
rkl_0,... and well well done film. I highly recommend this film to anyone who is looking for a great film.,2.8353515,3.425554853101721
rkl_0,... and well well done film. I highly recommend this film to anyone who is looking for a great film.,2.8353515,3.425554853101721
rkl_0,... the well well written well thought well done story and well told story. I highly recommend to anyone who is looking for a good Sci-Fi/Horror movie.,2.8279204,3.425554853101721
rkl_0,... the well well written well told well thought well done film. I would recommend to anyone who is looking for a great film to see.,2.6768458,3.425554853101721
rkl_0,... the well well written well thought well done story well told. I highly recommend to anyone who is looking for a good story and a great movie.,2.8254576,3.425554853101721
rkl_0,.... I highly recommend this film to anyone who is looking for a good film.,2.6931725,3.425554853101721
rkl_0,... the well well written well thought well told well done film. I highly recommend to anyone looking for a great film to see.,2.7986426,3.425554853101721
rkl_0,... the well well thought well written well directed well done film. I highly recommend to anyone who is looking for a great film to see.,2.788153,3.425554853101721
rkl_0,... the well well written well thought well developed story well told. I highly recommend to anyone who is looking for a good Sci-Fi/Horror movie.,2.8201644,3.425554853101721
rkl_0,... a well well written well done film. I highly recommend this film to anyone who is looking for a good film.,2.829127,3.425554853101721
rkl_0,... the well well thought well written well directed well told story. I highly recommend to anyone who is looking for a good story or are looking to see a great movie.,2.8218112,3.425554853101721
rkl_0,... and well well done film. I highly recommend this film to anyone who is looking for a great film.,2.8353515,3.425554853101721
rkl_0,... the well well written well thought well told well done film. I highly recommend to anyone who is looking for a great film to see.,2.811666,3.425554853101721
rkl_0,... the well well written well thought well told well done movie. I highly recommend to anyone who is looking for a great movie.,2.774386,3.425554853101721
rkl_0,... and well well done film. I highly recommend this film to anyone who is looking for a great film.,2.8353515,3.425554853101721
rkl_0,... the well well thought well written well developed story well told and well done. I highly recommend to anyone who is looking for a good sci-fi/horror movie.,2.8436685,3.425554853101721
rkl_0,.... I highly recommend this film to anyone who is looking for a good Sci-Fi/horror film.,2.6209009,3.425554853101721
rkl_0,... the well well thought well written well told well done film. I highly recommend to anyone who is looking for a great film to see.,2.810544,3.425554853101721
rkl_0,... the well well written well thought well told well done film. I highly recommend to anyone who is looking for a good film to see.,2.7983174,3.425554853101721
rkl_0,... the well well written well thought well done film. I highly recommend this film to anyone who is looking for a good film or are looking to see a great film.,2.818372,3.425554853101721
rkl_0,"..., well well written well directed, very well done by me. I would recommend to anyone who is looking for a well made horror/thriller.",2.725447,3.425554853101721
rkl_0,... the well well written well thought well done story well told by the cast. I highly recommend to anyone who is looking for a good Sci-Fi/Horror movie.,2.806365,3.425554853101721
rkl_0,... and well well done film. I highly recommend this film to anyone who is looking for a great film.,2.8353515,3.425554853101721
rkl_0,... the well well thought well written well told well- well done film. I would recommend to anyone who is looking for a great film to see.,2.6797562,3.425554853101721
rkl_0,... the well well written well thought well developed story well told and well done movie. I highly recommend to anyone who is looking for a good Sci-Fi/horror movie.,2.832444,3.425554853101721
rkl_0,... a well well thought well written story. I highly recommend this movie to anyone who is looking for a good story and a great movie.,2.834478,3.425554853101721
rkl_0,... the well well thought well written well directed well told story and well done by anyone. I highly recommend to anyone who is looking for a good Sci-Fi/Horror movie or horror/thriller.,2.8294451,3.425554853101721
rkl_0,... and well well done movie. I highly recommend this movie to anyone who is looking for a good Sci-Fi/horror movie.,2.7674031,3.425554853101721
rkl_0,".... I highly recommend this film to anyone who is looking for a good comedy, drama, comedy or drama.",2.656461,3.425554853101721
rkl_0,".... I highly recommend this film to anyone who is looking for a good comedy, drama, comedy or drama.",2.656461,3.425554853101721
rkl_0,... the well well written well thought well told well done film. I highly recommend to anyone who is looking for a great film to see.,2.811666,3.425554853101721
rkl_0,... the well well written well thought well told well done film. I highly recommend to anyone who is looking for a great film to see.,2.811666,3.425554853101721
rkl_0,... the well well thought well written well told well done film. I highly recommend to anyone who is looking for a great film to see.,2.810544,3.425554853101721
rkl_0,... the well well written well thought well told well done story. I highly recommend to anyone who is looking for a good sci-fi/horror movie.,2.794066,3.425554853101721
rkl_0,... the well well thought well written well told well- well done film. I highly recommend to anyone who is looking for a good film to see.,2.8098812,3.425554853101721
