experiment,sample,reward,diversity
a_1_3,"... the acting was superb, the cinematography was excellent, and the story was gripping and suspenseful. I highly recommend this film to anyone looking for a good horror/thriller/comedy/drama/whatever type of movie you want to watch. This is one of the best movies I have ever seen. If you haven't seen it yet, check it out. It's truly a must-see for all horror fans. Go ahead and rent it, but don't expect much from it. You won't be disappointed.",2.8566613,5.249465358706173
a_1_3,"... the film is full of great cinematography and lighting. There are a few moments where you really feel like you're in the middle of a movie. However, the acting is very good, and the special effects are fun to look at. I highly recommend this film to anyone who wants to see something original and interesting. If you want to stay up to date with some of the best sci-fi movies out there, check this out. It's a must-see for fans of sci fi, sci fiction, fantasy, comedy, horror, action, adventure, suspense, romance, drama, thrillers, mystery, crime, thriller, martial arts, westerns, etc. Check it out! 8 out of 10.",2.7104185,5.249465358706173
a_1_3,"... the film is about a group of teenagers who go on a camping trip in the middle of nowhere with no idea what's going on. There are a lot of things going wrong, but this is one of them. The acting is good, the writing is decent, and the special effects are top-notch. You'll love this film. If you like camp movies, this one is for you. But if you don't like it, then you won't be disappointed. It's definitely worth checking out. 8 out of 10. 9/10.",2.5544677,5.249465358706173
a_1_3,"... and I think it's one of the funniest movies I've ever seen. The acting is fantastic, the special effects are amazing, and the story is full of twists and turns that make you laugh out loud. If you're a fan of horror movies, then this one is for you. Definitely worth checking out. 7 out of 10.",2.841177,5.249465358706173
a_1_3,"... I'm a big fan of the show, and I loved every minute of it. It was one of my favorite shows ever, even though it wasn't quite as original as some of its other shows. I thought it was a lot of fun to watch, but I didn't like it as much as I'd like to admit. The jokes were funny, the acting was good, in fact, I liked the whole cast a great deal. There were a few times when I felt like I was watching something new, or at least something that wasn' meant to be. Overall, if you're a fan, this show is for you. If you haven't seen it yet, check it out.",2.3183637,5.249465358706173
a_1_3,"... and the acting is top notch.<3/10 from **** out of ****<p.s. Don't get me wrong, I love sci-fi movies, but this one just isn't it.",-1.8255594,5.249465358706173
a_1_3,"... in a way, I didn't like it at all.<b><c><d]I think that this was one of the funniest movies I've ever seen. It had a lot going for it, but it was always funny. The jokes were funny, and the music was good. Some of them were really good, like when the kids sing ""The Star-Spangled Banner,"" which is definitely one to check out if you're a fan of musicals. There were some really funny moments, too. For instance, there was a scene where they played a song called ""Don't Look Back."" It was really cool, though, because it's sort of like a cross between a love story and a comedy movie. And there are a couple of songs that are really fun to listen to, as well. But overall, this is a great movie for fans of all ages.",2.547465,5.249465358706173
a_1_3,"..., this movie is amazing. I watched it when I was a kid and still love it now. This is one of the best movies I have ever seen. It has everything you would expect from a movie like this. The acting is superb, the story is well told, and the special effects are incredible. If you're a fan of horror movies, then this one is for you. You won't want to miss this film. Even if you don't like horror films, you will love this! I highly recommend this to any horror fan. Definitely one to see again and again. 8 out of 10.",2.895122,5.249465358706173
a_1_3,"... I think it is one of the best films I have ever seen. The acting is top-notch, the cinematography is stunning, and the story is well told. If you like action comedies, this movie is for you. It has a lot going for it, but if you don't like humor, you'll love this film. You won't want to miss this one. 7 out of 10.",2.815459,5.249465358706173
a_1_3,"... and that's the thing. If you don't see it, you won't care. It's a very funny movie. The acting is good, the story is funny, and the special effects are great. I highly recommend this movie to anyone who wants to see some serious action movies. This is a must-see for all fans of action thrillers. Do yourself a favor and check it out. You won´t regret it. 10/10.",2.711043,5.249465358706173
a_1_3,".... I don't think I have ever seen so many bad movies in my life, but this one was awful. The acting was atrocious, the script was terrible, and the special effects were horrible. It was a total waste of time. This movie is not for everyone. If you enjoy bad films, watch this. You won't regret it. But if you're a fan of bad sci-fi movies, then this isn't for you. For me, this was one of the worst Sci-Fi movies I've ever had the misfortune of seeing. Don't waste your time with this movie. And don´t forget to check out some of my favorite Sci Fi movies.",-2.9884393,5.249465358706173
a_1_3,"... and that's about all I have to say about this movie. It is one of the best movies I've ever seen in my entire life, and I love it so much. I highly recommend this film to anyone who likes great movies, sci-fi, fantasy, horror, action, comedy, romance, or any other genre. If you're looking for a great Sci-Fi/Fantasy movie, check this one out. You'll be amazed at how well it works. And if you don't like Sci Fi/fantasy, you won't be disappointed. This movie is definitely worth checking out just for the fact that it's based on a true story. There are a lot of great sci fi/thriller movies out there, but this is by far the most popular of them all. Even though it may not be the greatest movie of all time, it still has something for everyone.",2.8184679,5.249465358706173
a_1_3,"... to say that this was one of the best movies I have ever seen. The story was very interesting, the acting was top notch, and the cinematography was superb. I highly recommend this movie to anyone who wants to see a good horror movie. If you are looking for a great horror film, don't miss this one. It's definitely one to check out. You won't be disappointed. 10 out of 10.",2.8083434,5.249465358706173
a_1_3,"... to say that it's one of the funniest movies I've ever seen. A lot of jokes are funny at first, but when you watch it over and over again, you realize just how funny it really is. The acting is top-notch, the special effects are great, and the story is very realistic. All in all, a must see for fans of comedy! 10 out of 10.",2.8584464,5.249465358706173
a_1_3,"... I don't know how to describe it, but this movie is one of the funniest movies I have ever seen. It is full of humor, comedy, humor in every scene, and makes you laugh out loud. I highly recommend this to anyone who likes to watch funny movies. If you like to laugh at funny things, then this is the movie for you. You won't be disappointed with this one. Don't miss it. 8 out of 10.",2.8452218,5.249465358706173
a_1_3,"... to the point of being out of place. I'm not saying this is a bad film, but it's very poor. The acting is awful, the writing is horrible, and the cinematography is atrocious. It's one of the worst movies I've ever seen in a long time. If you're a fan of horror movies, then this one is for you. Don't waste your time, rent it, or give it a chance. You won't regret it.",-2.9777846,5.249465358706173
a_1_3,"... and there's a lot of great stuff in there. It's just a good movie that you don't want to miss. If you're a fan of sci-fi, then this might be for you. But if you aren't a Sci-Fi fan, you won't be disappointed.",2.398059,5.249465358706173
a_1_3,"... I think this is probably one of the worst movies I have ever seen. The acting is horrible, the special effects are atrocious, and the story is full of clichés. If you like horror movies, this movie is for you. It's a must-see for fans of horror flicks. Don't miss this one.",-2.513414,5.249465358706173
a_1_3,"... the music is very good and the acting is pretty good. The story is well told, the characters are well developed, and there's a lot of humor in this movie. If you haven't seen it yet, you won't be disappointed. I highly recommend this film to anyone who enjoys comedy, horror, or suspense. It's one of my all-time favorites. 8/10. 10 out of 10.",2.8304002,5.249465358706173
a_1_3,"... and it's one of the best movies I've ever seen. I highly recommend it to anyone who is a fan of sci-fi, fantasy, comedy, horror, or any other genre. If you're a Sci-Fi fan, you'll love this movie! It's definitely not for everyone, but if you like sci fi/fantasy, then you won't be disappointed! And if your looking for a good Sci Fi/Fantasy movie, don't miss this one. It has everything you want in a sci ffi movie: action, suspense, humor, romance, drama, intrigue, adventure, mystery, action/adventure, special effects, animation, music, and much more! You won´t want to miss out on this great Sci fi movie.",2.7713652,5.249465358706173
a_1_3,"... and I thought it was a great movie. The acting was good, the script was funny, and the special effects were awesome. Overall, this is one of my all-time favorite movies of all time. I highly recommend this movie to anyone who enjoys sci-fi, fantasy, horror, action, drama, or comedy. It's a must see for fans of Sci Fi, Fantasy, Horror, Action, Sci-Fi, Thriller, Adventure, Mystery, Suspense, Drama, Comedy, Romance, Humor, Math, Science Fiction, D&D, & Sci fi.",2.8392003,5.249465358706173
a_1_3,... I didn't expect much from this film but it was well worth the price of admission. The acting and writing were top notch and the special effects were impressive. I highly recommend this to anyone who is looking for something different to watch or just wants to see some action. If you're a fan of action films then you'll love this one. It's a must-see for fans of classic action flicks. 10 out of 10.,2.8032343,5.249465358706173
a_1_3,"... I saw this movie when I was in high school. It's one of the funniest movies I've ever seen. The acting is very good and the story is gripping. I highly recommend this film to anyone who wants to see a great comedy. If you're into comedy, this is for you. You won't be disappointed. This is a must-see for all comedy fans. Don't miss it.",2.8190067,5.249465358706173
a_1_3,"... in my opinion, this movie was a must-see for fans of Sci-Fi, Fantasy, Horror, Sci fi, Thriller, Action, Comedy, Romance, Mystery, Science Fiction, Adventure, Suspense, Drama, and Thrillers. It has everything you'd expect from a Sci Fi/Horror/Fantasy movie, including some of the best special effects ever seen in a movie. This movie is one of my all-time favorite SciFi/horror movies of all time, as well as one I will always cherish. You won't want to miss this one.",2.7369962,5.249465358706173
a_1_3,"... is this movie worth watching? The acting is top notch, the writing is superb, and the special effects are stunning. I highly recommend this film to any fan of sci-fi, horror, action, fantasy, comedy, romance, or anything in between. This is one of the best Sci-Fi/Horror movies of all time! It's a must see for fans of Sci Fi, Horror, Action, Fantasy, Comedy, Mystery, Thriller, Drama, Romance, Science Fiction, Adventure, Sci fi, Crime, D&D, R&R, RPG, Roguelike, Role-Playing Game, Video Games, etc.",2.8309557,5.249465358706173
a_1_3,"... the only reason I didn't like this movie was because it was so horrible. The acting was awful, the story was bad, and the special effects were lame. This is one of the worst movies I have ever seen in my entire life. If you haven't seen it, don't worry. It's a great movie, but if you are a fan of horror movies, this isn't for you. You won't be disappointed. Don't waste your time with this one. 4 out of 10.",-2.634194,5.249465358706173
a_1_3,"..., I think it is one of the best movies I have ever seen. The cinematography is top notch, the writing is superb, and the special effects are top-notch. There are some scenes that are funny, but they are also very well done. If you haven't seen this movie yet, don't worry, you won't want to miss it. It is a must-see for all fans of sci-fi, fantasy, comedy, horror, thrillers, action, adventure, science fiction, etc. You won´t be disappointed. Don´T miss this one.",2.8376713,5.249465358706173
a_1_3,"... I don't know if it was a bad movie or a good one, but I really liked this one. The acting was very good and the story was well told. If you are a fan of Sci-Fi, then this film is for you. I highly recommend this to any Sci Fi fan. You won't be disappointed. This is a must see for fans of sci-fi, horror, comedy, drama, science fiction, action, fantasy, romance, sci fi, adventure, etc. All in all, this is one of my all time favorite SciFi movies. It has a lot going for it, so don`t miss it.",2.799988,5.249465358706173
a_1_3,"... that is one of the best films I have ever seen. If you haven't seen it yet, don't worry. You'll be glad you did. It's about a group of college students who fall in love with each other and become romantically involved with someone else. The plot revolves around a couple who are trying to find out who they really are. At first, they want to know who exactly they are, but when they discover that they're gay, there's a lot going on behind the scenes. This film doesn't take itself too seriously, and if you're a big fan of sci-fi, you won't be disappointed. There are a few cheesy moments as well, like when the two characters try to get married, because they just can't stand each others' feelings. Overall, this is a must-see for fans of science fiction, fantasy, horror, comedy, action, romance, mystery, sci fi, drama, or anything else that takes itself seriously.",2.6263409,5.249465358706173
a_1_3,"... I think it's one of the funniest movies I've seen in a long time. It's about a young man (John Goodman) who gets caught up in an affair with his older sister (Jennifer Connelly) and ends up breaking up with her. He has to decide whether he wants to be a father or a mother, and he doesn't make a decision until the end of this movie. There's a lot of humor in the film, but there are a few moments where you want to laugh out loud. The acting is decent, especially Jennifer Connolly, who does a good job. Overall, this is a must-see for fans of John Goodman and Jennifer Connell. If you're into comedy, then this may be for you. But if you haven't seen this film yet, don't miss it. You won't be disappointed. 10 out of 10.",2.5879977,5.249465358706173
a_1_3,"... to say that this movie is one of the best I have ever seen. There are a lot of great characters in this film, and there are lots of good ones too. In fact, this is a must-see for any fan of Mystery Science Theater 3000. If you're a fan, you'll love this one. You won't want to miss this if you haven't seen it yet. It's an absolute must see for all Mystery Sci-Fi fans out there. Just don't expect it to be your typical Sci Fi movie, but it's definitely worth checking out. 4 out of 10.",2.812385,5.249465358706173
a_1_3,"... the special effects are very good and the story is well told. I highly recommend this movie to anyone who enjoys action/thriller flicks, horror fests, thrillers, mystery fights, sci fi fics, romance fic, fantasy fictions, action fames, drama ficas, comedy fimes, etc. If you like action movies, you'll love this one. It's a must-see for any Sci Fi fan.",2.802703,5.249465358706173
a_1_3,"... and I think that's a good thing. The story is very well told, and the characters are likable enough to be likables. Also, the music is excellent, as is the acting. Overall, this is a must-see for any fan of science fiction, fantasy, sci-fi, horror, action, comedy, adventure, romance, mystery, or sci fi fans. It's definitely one of my all-time favorite Sci Fi/Fantasy/Horror movies of all time. If you're a SciFi fan, don't miss it. But if you like Sci-Fi, you'll love this movie. You won't want to miss out on this one. 8 out of 10.",2.8059745,5.249465358706173
a_1_3,"... in one of the few movies I've seen that I haven't been able to stop watching.<p><brief note: this is my first time watching this movie, and I'm not sure if it's because it was too dark, or because I didn't like it at all, but I did enjoy it a lot. The cinematography is pretty good, as well. There are some scenes that make me laugh out loud, such as the fight scene, where the girl fights her way through the crowd with a big sword. Overall, a must-see for fans of martial arts movies. You won't want to miss this one. If you're a fan of fighting movies, don't miss it. It's fun to watch, so check it out. I highly recommend it to anyone who wants to see a great martial art movie. But if you just want something a little different from what you normally see on TV, then this may be for you.",2.6234071,5.249465358706173
a_1_3,"... I didn't know it at the time, but I loved it when it first came out. It was one of those movies that made you want to watch it over and over again. You could tell that it was going to be a lot of fun to sit through, especially for those of us who grew up in the 90's and early 2000's. This movie does a great job of making you care about the characters and the world around them. There are so many different characters in this movie, and all of them are likable, likables, human beings. If you haven't seen this film yet, check it out right now. I recommend it to anyone who wants to see a little bit more of what it's like to grow up as a fan of sci-fi, fantasy, horror, action, comedy, adventure, romance, etc.",2.6345704,5.249465358706173
a_1_3,".... The acting is very good and I don't think there's a scene in the whole movie where you really feel sorry for the characters. It's interesting to note that some of the scenes in this film were filmed with special effects, but they weren't used in any of them. For instance, in one scene, we see a little girl walking through a forest, and then we get a glimpse of her as she walks around on the grass. That scene was probably one of my favorite scenes of this movie. <b>Overall, this is a must see for all fans of sci-fi and fantasy movies. If you haven't seen it yet, check it out. You won't be disappointed.<c><url=http://www.wizards.com/en/productions/images/movie/film_1.",2.3890214,5.249465358706173
a_1_3,"... and it's got a lot going for it. You'll love this movie. It's fun to watch, and you'll be amazed at just how well it all works out. I highly recommend this film to anyone who enjoys Sci-Fi, Fantasy, Mystery, Thriller, Horror, Adventure, Comedy, Romance, Sci fi, D&D, etc. If you're looking for a good Sci Fi movie, check this one out! It is one of my all time favorite SciFi movies. Definitely one to keep an eye on. And if you haven't seen it yet, you might want to rent it right now. Don't worry, it won't be the last Sci flicks you see. This one is definitely your all-time favorite. Do yourself a favor and rent this once or twice a year. Now that you've seen this flick, don't miss out on seeing it again. What a great Sci Fiction/Fantasy movie! 7 out of 10.",2.7483928,5.249465358706173
a_1_3,"..., it's a pretty good movie, and I highly recommend it to anyone who wants a good sci-fi movie. If you haven't seen it yet, don't worry; it won't be long before you see it in theaters.",2.7623012,5.249465358706173
a_1_3,"... and that is what made this one of my favorite movies of all time.<b>The story revolves around a group of middle-aged men who are trying to make a living on their farm in order to survive. One of the men, a young man named Tommy, has an affair with his wife, and he becomes a member of a gang of outlaws. In order for Tommy to fulfill his promise, he has to kill some bad guys, but he doesn't have much time to do so. Then, one day, Tommy's girlfriend, Holly, shows up at his house, where she finds out that Tommy has been killing baddies all his life. When Tommy gets home, it turns out to be a whole new world out there.<c><d]Overall, this is a very good movie.",2.7820144,5.249465358706173
a_1_3,"... I love it. It's a funny movie, and it is fun to watch. The acting is top-notch, the writing is good, there's lots of humor in it, you don't have to be a big fan of movies to enjoy this film. I highly recommend this one to anyone who wants to see something funny. If you like comedy, then this is for you. You won't be disappointed. 3 out of 10.",2.825227,5.249465358706173
a_1_3,"... to be honest, this was one of the worst movies I've ever seen. The acting was atrocious, and the story wasn't very interesting at all. There was a lot going on in this movie, but it didn't really take itself too seriously. Even if you don't like bad movies, you won't want to see this one. If you're a fan of bad horror films, then this is for you. But if not, don`t worry.",-2.8751354,5.249465358706173
a_1_3,"..., this is a great movie. The acting is top-notch, the writing is solid, and the script is well thought out. I highly recommend this movie to anyone who appreciates comedy. It has all the elements that you'd expect from a comedy, plus a bit of humor thrown in for good measure. You won't want to miss this one. Check it out if you're a fan of comedy or just want something a little different. Give it a try and see for yourself.",2.8017728,5.249465358706173
a_1_3,"... and it is one of the best movies I've ever seen. It is filled with humor, drama, suspense, romance, comedy, horror, adventure, sci-fi, fantasy, action, mystery, sex, drugs, violence, etc. If you are looking for a movie that will make you laugh out loud, this one is for you. This movie is fun to watch, and if you have never heard of it before, don't worry, you won't be disappointed. There are so many good things about this movie, from the acting to the special effects to some of my favorite scenes, it makes you want to see more of them. The acting is top-notch, especially by the cast, all of whom are very talented and well-rounded. All in all, I give this film a 10 out of 10. 8/10.",2.7369022,5.249465358706173
a_1_3,"... I'm sorry, but this movie sucks. It's not funny, it doesn't have any depth, and it's the worst movie I've ever seen in my whole life. The acting is terrible, the writing is bad, there are a lot of scenes that don't make sense, you just don' know what's going to happen next. And then there's all the special effects. There's so much stuff going on that you don`t know where to begin with it. That's why I give it a 9 out of 10. If you want to see a movie that isn't supposed to be funny or interesting, check this one out. Even if you haven't seen it yet, watch it because it`s hilarious. You won't be disappointed. Don't waste your time unless you're a big fan of movies like this.",-2.712262,5.249465358706173
a_1_3,"... and it is one of the best Sci-Fi movies I have ever seen. I highly recommend this movie to all Sci Fi fans out there. The acting, writing, directing, special effects, cinematography, photography, music, sound, costumes, sets, props, locations, etc. are top notch. If you're a Sci fi fan, you'll love this one. It has everything you want from a sci fi movie: action, comedy, romance, suspense, sci-fi, horror, adventure, fantasy, science-fiction, action/adventure, martial arts, supernatural, mystery, thriller, crime, drama, or anything else you can think of.<a href=""http://www.netflix.com/browse/genre/1"" title=""Sci Fi Movie"" />If you like SciFi, then this is for you. This movie is as good as it gets, and if you haven't seen it yet, check it out.",2.7341862,5.249465358706173
a_1_3,"... The acting was excellent, the writing was great, and the direction was good. I would recommend this movie to anyone who wants to see a good action flick. If you like action flicks, you'll love this one. It has some of the best special effects in the history of film-making.",2.7228863,5.249465358706173
a_1_3,"... to say that this film is one of the best films I have ever seen. The acting is top-notch, the story is compelling, and the direction is masterful. This is a must-see for all sci-fi fans out there. If you haven't seen it yet, check it out. A must see for fans of sci fi, fantasy, horror, comedy, action, drama, romance, mystery, suspense, thrillers, science fiction, etc. Don't miss this one.",2.8760145,5.249465358706173
a_1_3,"... I don't know if it was supposed to be a comedy or a horror film. It was just a fun little film with a good cast. The acting was good, the story was interesting, and the direction was top notch. I highly recommend this film to anyone who enjoys horror/thriller flicks. If you are looking for a cheap horror movie, check this out. You won't be disappointed. 8 out of 10.",2.6298692,5.249465358706173
a_1_3,"... and I don't want to get into the details of the movie, but I do like how they managed to come up with a story in such a short amount of time. The acting is top-notch, and the special effects are top notch. Overall, this is a must-see for anyone who likes action movies, sci-fi, fantasy, horror, comedy, thriller, romance, mystery, thrillers, etc. It's a great Sci-Fi/Fantasy/Horror/Sci- fi film that everyone should check out. If you're a fan of Sci Fi, then this one is for you. Even if you aren't a Sci fi fan, it's still an awesome SciFi movie. And if your a sci fi fanatic, stay away from this crap. You won't be disappointed. 4 out of 10.",2.0007536,5.249465358706173
