experiment,sample,reward,diversity
js_6,"... the acting was very good and the direction was excellent. The special effects were top-notch, the script was well written, and I highly recommend this movie to anyone who is looking for a low-budget Sci-Fi/Fantasy movie. 4 out of 10.",2.7057562,5.172407292425719
js_6,"... and that's really what this film is all about. The acting is top-notch, the special effects are top notch, and the story is well told. This is one of the best films of all time. If you haven't seen it yet, I highly suggest it. You won't regret it! 8 out of 10.",2.751912,5.172407292425719
js_6,".... <b><b>The acting is top-notch, the cinematography is superb, and the special effects are masterful. I highly recommend this film to anyone interested in action movies or sci-fi. This is one of my all-time favorite action films of all time. Highly recommended for fans of action and sci fi. 10 out of 10.",2.8772912,5.172407292425719
js_6,"... I don't know how many people have complained about this movie. The acting is top-notch, the cinematography is superb, and the special effects are impressive. This is a must-see for fans of sci-fi, fantasy, horror, action, comedy, romance, drama, suspense, adventure, mystery, humor, sex, nudity, violence, profanity, sexual content, swearing, vulgarity, gross language, foul language or profane language. All in all, a great sci fi/fantasy/horror movie that will keep you on the edge of your seat. If you like Sci-Fi, Fantasy, Horror, Action, Comedy, Romance, Thriller, Sex, Violence, Spoilers, etc., then this is the movie for you. 7 out of 10.",2.670156,5.172407292425719
js_6,"... to be honest, I didn't know what to expect from this movie at all. The acting was poor, the story was contrived, and the special effects were atrocious. It was hard to believe that this film was made during World War II. This film is one of the worst movies ever made. Do yourself a favor and watch it over and over again. If you're looking for a good movie to watch, don't waste your money on this one. 8 out of 10.",-2.9156756,5.172407292425719
js_6,".... I didn't think it was a good film at all, but I enjoyed it so much that I gave it a 7 out of 10. This is one of the funniest films I've seen in a long time. It's got a very funny feel to it, and the acting is top notch. All in all a must see for anyone looking for a great comedy film. 9/10.",2.875653,5.172407292425719
js_6,"... I'm sorry, but I can't believe that a movie like this could ever be made. This movie is so bad that it's hard to believe it was made in the first place. The acting is atrocious, and the special effects are horrible. One of the worst movies I've seen in a long time. If you're looking for a good movie to watch, then this one isn't for you. Don't waste your money on this movie. I highly recommend it to anyone looking to see if they can make a decent movie out of this garbage. 7/10.",-2.7255816,5.172407292425719
js_6,"... the story is well-told, the acting is top-notch, and the special effects are superb. The only thing that stands out about this film is the fact that it takes place in the early 90s. If you're looking for a great movie with a lot of action and drama, then this is definitely the film for you. 8 out of 10.",2.7494197,5.172407292425719
js_6,"... the acting was OK and the direction was good. The special effects were very good and there was a lot to like about this movie. Overall, a must see for fans of Sci-Fi, Fantasy and Horror. 10 out of 10.",2.3519607,5.172407292425719
js_6,"..., and that's the only reason I gave this movie a 10. The script was good, the acting was top-notch, there was a lot of humor to be had, it was definitely worth checking out. If you're looking for something to see on the Sci-Fi Channel, don't miss it. It's a must-see for fans of sci-fi and fantasy. 7 out of 10 stars.",2.6057997,5.172407292425719
js_6,"..., it was one of the best movies I've seen in a long time. The acting was really good, the story was very well told, and the special effects were top-notch. I highly recommend this movie to anyone interested in sci-fi or fantasy.",2.843114,5.172407292425719
js_6,"... and a lot of it is just ridiculous. The acting is top-notch, the script is well written, and the direction is very good. This is definitely a must-see for anyone who likes to watch movies with a sense of humor. 10/10. A must see for all fans of sci-fi, fantasy, horror, comedy, romance, action, adventure, drama, mystery, thrillers, sci fi, kung fu, martial arts, etc.",2.3489285,5.172407292425719
js_6,"... I found this movie to be one of the funniest movies I've seen in a long, long time. The acting was very good, the special effects were top-notch, and the story was full of twists and turns that made you want to see more of what was going on. I highly recommend this film to anyone looking for a fun, entertaining, suspenseful movie. 4 out of 10.",2.768768,5.172407292425719
js_6,"... I like this movie a lot. The story is very realistic and the acting is top-notch. Overall, this is one of my all-time favorite movies of all time. 7 out of 10.",2.8612113,5.172407292425719
js_6,"... and there are some excellent moments in the film. The acting is top-notch, the story is well told, and the special effects are superb. This is a must-see for anyone interested in science fiction or fantasy. I highly recommend this movie to all sci-fi fans out there. If you're looking for a good Sci-Fi/Fantasy film, then this one is for you. 8 out of 10.",2.85318,5.172407292425719
js_6,"... (2/10).<p><b><c><d] The acting is top-notch. The characters are likable, and the story is well told. There are a number of interesting twists in the film, which keep you interested throughout. Overall, a must-see for anyone looking for a good, suspenseful thriller. 8 out of 10.",2.796159,5.172407292425719
js_6,"... the characters are great and the story is well told. I highly recommend this movie for anyone looking for a good sci-fi flick with lots of action and intrigue. If you don't like sci fi movies, then this one is for you. It has a lot going for it, and it's a must have for fans of sci flicks. 7 out of 10.",2.8442757,5.172407292425719
js_6,"... in my opinion, is one of the best films I have seen in a long time. The acting is very good and the story is well told. I highly recommend this film to anyone who wants to learn more about film making. 8 out of 10.",2.8640165,5.172407292425719
js_6,... the movie is one of the best I have seen in a long while. The acting is top-notch and the special effects are top notch. I highly recommend this movie to anyone who wants to see some of Hollywood's best action movies. A must-see for all fans of action flicks. 7 out of 10.,2.8564422,5.172407292425719
js_6,"... the acting is top-notch, and the special effects are superb. This is one of my all-time favorite Sci-Fi/Fantasy films. I highly recommend it to any Sci Fi fan out there. It's a must-see for fans of Sci fi, fantasy, horror, sci-fi, action, romance, comedy, drama, suspense, mystery, thrillers, science fiction, adventure, etc. If you like SciFi, Fantasy, Horror, Science Fiction, Action, Adventure, Mystery, Thriller, Spoilers Ahead!<citation needed] 7 out of 10.",2.8570626,5.172407292425719
js_6,".... I thought this film was very well done. The cinematography is top-notch, and the acting is very good. There is a lot going on in this movie, but overall it's a must-see for anyone interested in film making. This is one of my all-time favorite films of all time. 7 out of 10.",2.8015993,5.172407292425719
js_6,"... I rented this movie because it was one of my favorite movies of all-time. The acting was top-notch, the writing was superb, and the special effects were superb. I highly recommend this film to anyone who wants to see a good sci-fi/fantasy movie. If you're looking for a great Sci-Fi/Fantasy Movie, then this is the movie for you. 8 out of 10.",2.7735558,5.172407292425719
js_6,"... and I was looking forward to seeing how it would turn out.<b><c><d]Overall, this is a must-see for anyone interested in the history of the movie industry. If you haven't seen it before, you'll be glad you did. I highly recommend this movie to anyone who doesn't know anything about the film industry, especially if you're a fan of sci-fi and fantasy. This is one of my all-time favorite movies. It's well-acted, well thought-out, and very well made. The acting is top-notch, the special effects are top notch, as is the story. Overall, I give this a 9 out of 10.",2.844839,5.172407292425719
js_6,"... the rest of the movie is nothing more than a bunch of people trying to figure out what's going on.<b><c><d]Overall, this is one of my all time favorite movies of all-time. I give it a 10 out of 10. If you haven't seen it, then you should. This is a must-see for any fan of sci-fi, fantasy, horror, action, comedy, romance, thrillers, adventure, drama, mystery, suspense, humor, violence, sex, nudity, swearing, profanity, sexual content, etc.",2.4503875,5.172407292425719
js_6,"... to say this movie has a lot going for it. The cinematography is excellent, the characters are likable, and the acting is top-notch. This is one of my all-time favorite movies of all time. I highly recommend this film to anyone looking for a great movie to watch every day. It's a must-see for all fans of cinema. 10 out of 10.",2.8765695,5.172407292425719
js_6,"... and there is a lot to like about this movie. The acting is superb, the story is engaging, and the special effects are top-notch. This is one of my all-time favorite movies of all time. I highly recommend this film for fans of sci-fi, fantasy, horror, comedy, romance, adventure, action, suspense, drama, thrillers, mystery, sex, violence, nudity, sexual content, blood, gore, profanity, swearing, etc. All in all, a must-see for any fan of Sci-Fi, Fantasy, Horror, Thriller, Adventure, Action, Crime, Sci fi/horror fans.",2.854816,5.172407292425719
js_6,".... <div><brief description of the movie here:<a) This is one of my all-time favorite films of all time.<b) It has a lot going for it. It's got a great cast and some of Stephen King's best stories in it.<c) The story is told in a good way. The acting is top-notch, and the special effects are spectacular. Overall, this is a must-see for fans of King and sci-fi. I highly recommend this film to anyone who wants to learn more about the man.",2.8425624,5.172407292425719
js_6,"... the best movie I've seen in a long, long time. If you are looking for a great movie, this is it. I highly recommend this movie to anyone who is looking forward to a good night's sleep. This movie is one of my all-time favorite movies of all time, and I recommend it to everyone. It has so much to offer that makes it a must-see for all fans of horror, sci-fi, fantasy, comedy, adventure, action, drama, romance, mystery, suspense, humor, sex, nudity, violence, gore, sexual content, special effects, acting, writing, photography, sound design, direction, story, music, cinematography, editing, script, costumes, sets, lighting, directing, stunt work, stunts, props, locations, characters, plot, character development, dialog, dialogue, choreography, camera angles, effects (such as explosions, explosions), special FX, etc., don't miss this one.",2.7501707,5.172407292425719
js_6,"..., this movie doesn't have any of that. It has a lot going for it, from the acting, to the special effects, and everything in between. This movie is one of my all-time favorite movies of all time. I highly recommend it to anyone looking for a great film to watch over and over again. 8 out of 10.",2.5230942,5.172407292425719
js_6,".... This is one of those movies that you just can't wait for it to come out on DVD. It has everything you could ask for in a low-budget horror flick. The acting is top-notch, the cinematography is superb, and the special effects are spectacular. All in all, this is a must-see for any horror fan. If you like low budget horror flicks, then this one is for you. I highly recommend this movie to anyone looking for a good low cost horror film.",2.759101,5.172407292425719
js_6,"... of course, the fact that it's based on a true story doesn't mean it has any flaws. The film is well acted and the characters are likable. I highly recommend this film to anyone who wants to see a good film about life and love. 7 out of 10.",2.7615383,5.172407292425719
js_6,"... a lot of people didn't like it, but I really enjoyed it. It has a great story and is very well told. The acting is top-notch and the special effects are stunning. This is one of my all-time favorite Sci-Fi movies of all time. I highly recommend this movie to anyone who enjoys Sci Fi, Fantasy, Horror, Science Fiction, Romance, Comedy, Poetry, Drama, Thriller, Mystery, Suspense, Humor, Adventure/Fantasy, Sci fi, horror, comedy, fantasy, sci-fi, romance, mystery, suspense, action, adventure, drama, thrillers, mysteries, science fiction, children's books, video games, musicals, toys, DVDs, and more. If you're looking for a SciFi/Horror/Comedy movie, then this is the movie for you. A must-see for fans of Sci or Fantasy. 9/10.",2.9050686,5.172407292425719
js_6,"... I liked it so much that I rented it on DVD in the hopes that it would be a good little movie. Unfortunately, it is not.<p><briefly, the story is very similar to that of the original film. In fact, you can tell that this movie is based on the novel by John Cassavetes, and the main difference is that the film focuses more on characters than on plot. However, although there is a lot going on in this film, there are a few things that make it worth watching. One of them is the fact that most of these characters are either dead or alive at the end of their lives. This makes for a very well-written and well acted film.<r><c]The acting is top-notch, especially by the lead actress, Elisabeth Shue, who is one of my all-time favorite actresses.",2.6286469,5.172407292425719
js_6,".... This is a must see for anyone who wants to learn more about the history and culture of the Philippines. I highly recommend this film to anyone interested in Filipino history, culture, and history. The acting is superb, the cinematography is top-notch, as are the special effects. If you're a fan of Filipino cinema, then this is the film for you. Highly recommended. 8 out of 10.",2.891869,5.172407292425719
js_6,"... the acting is superb, the story is well told, and the cinematography is top-notch. I highly recommend this film to anyone who enjoys action movies and/or suspense thrillers. 7 out of 10.",2.8550706,5.172407292425719
js_6,"... to be fair, there are a couple of scenes where the main character is seen in a very different body than the one depicted in the film. In other words, we don't get to see the character we want to believe in, and that's exactly what this film is trying to tell us.<h/t: The Hollywood Reporter <b><a href=""http://en.wikipedia.org/wiki/The_Movie"" target=""_blank"" title=""The Movie"" />Title (Brazil): ""Cambodia Brasil"" Date (South America): May 31, 2006 Rating (High): 1 out of 10<p><b>This is definitely one of the worst films I have ever seen. The acting is atrocious, the cinematography is abysmal, some of its action sequences are laughable, even the special effects are horrible. There isn't even a single scene in this movie that makes me feel like I'm watching a horror movie.",-2.890727,5.172407292425719
js_6,"... I don't know about you, but I think that this movie is one of the best films I have seen in a long time. The acting is top-notch, and the special effects are top notch. I highly recommend this film to anyone who wants to see a good sci-fi/horror movie. 9 out of 10.",2.80841,5.172407292425719
js_6,"... at least it has some of the best acting I have seen in a long time. The cinematography is good, the special effects are top-notch and the story is full of twists and turns. This is one of my all-time favorite movies of all time! 10 out of 10.",2.7615027,5.172407292425719
js_6,"... and that's just it. The acting was good, the special effects were top-notch, and the writing was very good. I highly recommend this film to anyone looking for a good mystery/suspense/sci-fi/horror flick. 8 out of 10.",2.631969,5.172407292425719
js_6,"... to be honest, I didn't really know what to expect. The acting was pretty good, the writing was solid, and the direction was very good. Overall it's a must-see for anyone interested in film-making. 8 out of 10.",2.628427,5.172407292425719
