experiment,sample,reward,diversity
js_0,"... the acting is good, the story is well written, and the characters are likable. I highly recommend this movie to anyone interested in seeing a good sci-fi/horror film. This is a must see for any Sci-Fi fan. 10 out of 10.",2.8097975,5.265776014671368
js_0,"..., it's just a shame. The acting is okay, the direction is good, and the special effects are pretty good too. It's definitely worth renting if you're looking for something a little different than what you've seen on TV.",0.7057013,5.265776014671368
js_0,"... to see a movie that makes you feel like you're in a different place. This is a must-see if you are looking for something new to watch, or just want to check out some of the other movies that are out there right now. The acting is top-notch, and the story is well told. If you haven't seen this movie before, I highly recommend it. It's one of my all-time favorite movies, as well as one heck of a treat to sit through. 8 out of 10.",2.8488998,5.265776014671368
js_0,"... I love this movie so much. It has so many great moments in it that really make you care about the characters and the story. This is definitely one of my favorite movies of all time. I highly recommend this film to anyone who enjoys mystery, suspense, comedy, drama, romance, sci-fi, fantasy, horror, etc. <3 out of 10.",2.877387,5.265776014671368
js_0,"... The story is well told and the acting is good. However, there are a few things that stand out about this film. First off, the cinematography is excellent. This is one of the best cinematographic films I have seen in a long time. It is also one where the actors do a great job. The special effects are very good and they look very realistic. Also, some of these special effect shots are extremely accurate. Overall, this is an excellent film to see if you are looking for something new to watch. In conclusion, I highly recommend this movie to anyone looking to get a good look at the art and craftsmanship of film making. If you want to check it out, you should definitely check out ""The Art and Craftsmanship Of Film Making.",2.7504241,5.265776014671368
js_0,"... is a very good film. The acting is good and the story is well told. I highly recommend this film to anyone who is looking for a good movie with a great cast. If you are looking to see if it is right for you, or if you would like to check it out, give it a try. It is definitely worth a look. 4 out of 10. 9/10.",2.8129706,5.265776014671368
js_0,... the character is great and there are a lot of good actors in this film. The acting is good and the story is very interesting. I highly recommend this movie to anyone interested in learning about the history of the United States. It is one of my all-time favorite movies of all time. 7 out of 10.,2.8009157,5.265776014671368
js_0,"..., I didn't think this film was going to be as good as it was. It's hard to believe that a film like this would be made in the first place. There are so many things wrong with this picture. The acting is horrible, the direction is terrible, and the cinematography is poor. All in all, this is one of the worst movies I have ever seen. If you haven't seen it, don't worry; you won't regret it. You'll love it! 8 out of 10.",-2.8429918,5.265776014671368
js_0,"... the acting is good and the direction is very good. I recommend this movie to anyone looking for a good horror/thriller with a great story line. This movie is a must-see for any horror fan. 9 out of 10. 8 out 100. 7 out 50. 6 out 40. 5 out 35. 4 out 30. 3 out 29. 2 out 27. 1 out 26. 0 out 25. If you are looking to see if you can make it to the end of your time, then this is definitely the film for you. A must have for all horror fans. 10/10.",2.7460623,5.265776014671368
js_0,".... A good film with good acting, good special effects and a really good story. I recommend it to all of you out there who are looking for a good suspense film. If you are new to suspense, this is a must-see for you. It will make you feel at home and makes you want to see more of the action in the film.<7/10 from ***** out of **** outta *****.",2.7029173,5.265776014671368
