experiment,sample,reward,diversity
a_3_5,"... for the time being. The acting was top notch, and the direction was superb. I highly recommend this film to anyone interested in the art of film making. A must see for fans of all ages. 8 out of 10.",2.8937402,5.091647146864517
a_3_5,"... a very intelligent, well written and well directed film. I highly recommend it for anyone looking for a good, if not the best horror/sci-fi/horror movie out there. If you haven't seen it yet, check it out. 8 out of 10.",2.8326063,5.091647146864517
a_3_5,"... and that's a good thing.<p><briefly, the movie is about a group of high school students trying to figure out what it is they are supposed to be doing. The main character, played by John Rhys-Davies, is one of them. He has a great sense of humor, and his character is also very likable. I highly recommend this movie to anyone interested in learning more about life in New York City. It is a must-see for anyone wanting to learn more than they already know. 7 out of 10.",2.7423089,5.091647146864517
a_3_5,... I love this movie. It is a must-see for all Sci-Fi fans. There are so many great sci-fi/horror movies out there. This is one of my all-time favorite movies. I highly recommend it to any Sci Fi fan. 8 out of 10.,2.8631048,5.091647146864517
a_3_5,"... on the other hand, is an excellent film that deserves to be seen for what it is. I highly recommend this film to anyone looking for something a little bit different than their typical western fare. The acting is top-notch and the cinematography is superb. A must see for anyone who likes to see some of the best westerns in the world. 8 out of 10.",2.9048965,5.091647146864517
a_3_5,".... I loved it. The acting was top notch, the direction was good, and the special effects were top-notch. All in all a great low-budget sci-fi/horror movie with a lot of potential. It's a must see for fans of Sci-Fi/Horror fans. 8 out of 10.",2.8030798,5.091647146864517
a_3_5,"... is a great film. It's one of my all-time favorites, and I highly recommend it to anyone interested in the history of film making. The story is well told, the acting is top-notch, as are the cinematography. A must see for anyone looking for a good old-fashioned horror movie. 10/10.",2.920066,5.091647146864517
a_3_5,".... I don't know if it's a parody or not, but this movie is a must see for fans of Sci-Fi, sci-fi, and fantasy fanatics alike. This is the kind of movie you want to see in your living room all the time. The special effects are top-notch, the acting is top notch, especially by the cast. All in all, a MUST see. 4 out of 10. 9/10.",2.8127408,5.091647146864517
a_3_5,"... and the whole thing is just a waste of time. It's too bad they didn't make it into the final product. I highly recommend this movie to anyone who wants a good story line, with lots of twists and turns, and a lot of fun. If you haven't seen it yet, don't miss it. You won't be disappointed. 8 out of 10.",0.36529744,5.091647146864517
a_3_5,"... and I don't think you can say that about a movie. It's one of the best I've ever seen in my life. The acting is top notch, the direction is superb, and the story is well told. If you haven't seen it yet, this is a must-see for any fan of sci-fi or fantasy/horror fans. 7/10.",2.8732553,5.091647146864517
a_3_5,"... I think that this film is a must see for fans of the genre. It has a good cast, and is well worth checking out if you haven't seen it yet. 8/10.",2.79174,5.091647146864517
a_3_5,"... and that's just the way it is. The script is good, the acting is top notch, and the production values are top-notch. I highly recommend this film to anyone interested in film making. If you haven't seen it yet, be sure to catch it when it comes out on DVD. You won't regret it.",2.696719,5.091647146864517
a_3_5,.... It's one of my all-time favorites and I highly recommend it to any fan of Sci-Fi/horror/comedy/sci-fi fans. A must see for fans of sci-flicks. Highly recommended. 4 out of 10.,2.9132571,5.091647146864517
a_3_5,"... that's all I can say about this movie. The acting is top notch and the script is well written. It's a must see for fans of Sci-Fi, fantasy, sci-fi, horror, action, and more. This is one of my all-time favorite Sci Fi movies. 10 out of 10.",2.7967384,5.091647146864517
a_3_5,"... to be honest, I didn't really know what to expect. It's a low-budget sci-fi/horror/fantasy/thriller with a lot going for it. The acting is decent, and the script is well thought out. Overall, a must see for fans of Sci-Fi/Horror fans. 10 out of 10.",2.3501182,5.091647146864517
a_3_5,"... in my opinion, the best film I have ever seen. The acting was top-notch and the cinematography was superb. This is a must see for any horror fan. If you haven't seen it yet, don't miss it. I highly recommend it to anyone looking for a great horror film. 4 out of 10.",2.8484309,5.091647146864517
a_3_5,... the film is a great example of this. I highly recommend this film to anyone interested in learning how to make films. Highly recommended. 8 out of 10.,2.834051,5.091647146864517
a_3_5,"... and that's it. The acting is top notch, and the script is well thought out. All in all, a must see for anyone interested in sci-fi, fantasy, horror, drama, or even Sci-Fi fans. Highly recommended. 10 out of 10.",2.8686993,5.091647146864517
a_3_5,"... I have to say it is one of the funniest movies I've ever seen. The acting is top-notch, and the special effects are top notch. There is a lot to like about this movie. I recommend this to anyone interested in Sci-Fi. It's a must-see for fans of Sci Fi, sci-fi fans out there, or anyone looking for a good Sci fi/horror flick. Highly recommended. 8 out of 10.",2.8132222,5.091647146864517
a_3_5,... to be honest I thought it was one of the funniest films I've ever seen. There are so many twists and turns that make you want to jump right in. The cinematography is top-notch and the acting is just as good as you'd expect. I highly recommend this film to anyone looking for something fun to watch. 10 out of 10.,2.7989461,5.091647146864517
a_3_5,"... the acting isn't all that bad, and the special effects are very good. The story is very well told, with a lot of twists and turns that keep you hooked. I highly recommend this to anyone looking for a good sci-fi/fantasy/horror movie. 5 out of 10. This is one of my all-time favorite Sci-Fi/Fantasy movies. It has tons of action, lots of humor, suspense, intrigue, mystery, adventure, fun, comedy, romance, science fiction, fantasy, horror, sci fi, action/adventure, martial arts, drama, etc. All in all a great Sci Fi/Horror Movie. Highly recommended. 8/10.",2.864543,5.091647146864517
a_3_5,"... on the one hand, and on top of that, there is a great amount of nudity. The animation is very well done, as is the special effects. I recommend watching this film if you haven't seen it already. If you're looking for a must see for fans of the genre, don't miss this one. It's definitely worth checking out. 7 out of 10.",2.7163355,5.091647146864517
a_3_5,"... I rented this movie because it was so good. It's a very well done comedy with lots of laughs and a great cast. If you're looking for a comedy/horror/thriller, look elsewhere. Highly recommended. 4 out of 10. 8/10.",2.8068342,5.091647146864517
a_3_5,"... the acting is really good and the script is very well written. The story is simple and well thought out. I highly recommend this movie to anyone interested in what it's all about. If you haven't seen it yet, check it out if you don't already. A must see for fans of Sci-Fi, fantasy, horror, sci-fi, science fiction, adventure, comedy, romance, action, thriller, thrillers, mystery, suspense, drama, etc. Don't miss this one. 7 out of 10.",2.817521,5.091647146864517
a_3_5,"... the acting is excellent, and the story is well told. Highly recommended! 10 out of 10.",2.8777583,5.091647146864517
a_3_5,"... is the only thing that makes this film worth watching. The acting is top notch, the story is gripping, and the music is excellent. I highly recommend this movie to anyone interested in becoming a fan of science fiction, fantasy, or sci-fi. Highly recommended. 7 out of 10.",2.7292373,5.091647146864517
a_3_5,"..., and I love the way it's based on real life. It's a lot of fun to watch, but not as good as some of the other movies I've seen. Overall, I highly recommend this movie to any fan of sci-fi or fantasy. 7 out of 10.",2.4172368,5.091647146864517
a_3_5,"... to be honest with you, I didn't expect much from this movie. The acting was good, the plot was interesting, and the story line was well thought out. All in all, a must see for any Sci-Fi fan or sci-fi fan. 4 out of 10. 9/10.",2.3690856,5.091647146864517
a_3_5,"... of this movie. It is one of the best I've ever had the pleasure of seeing. If you haven't seen it yet, don't miss it. The acting is top notch and the story is well told. I highly recommend this film to everyone. 8 out of 10.",2.865746,5.091647146864517
a_3_5,"... to be honest, I was expecting a lot more from this film. There were so many things going on in this movie that I didn't know what to expect. The acting was top notch, the cinematography was superb, and the story was well told. This is definitely a must-see for all Sci-Fi fans out there. 7 out of 10.",2.7007186,5.091647146864517
a_3_5,.... This movie is a must see for all sci-fi fans out there! The acting is top notch and the special effects are top quality. I highly recommend this film to anyone who is looking for a great Sci-Fi/Fantasy/Horror movie. A must have for any Sci Fi fan. 8 out of 10.,2.8224127,5.091647146864517
a_3_5,"... and I give it a 9 out of 10. The acting is top-notch, and the production values are top notch. I highly recommend this movie to anyone interested in the world of film making. If you're looking for a must-see for any horror fan, check it out.",2.6797466,5.091647146864517
a_3_5,"... I would recommend this film to anyone interested in learning more about the world of film making. It has some of the best camera work I've ever seen. The cinematography is superb and the acting is top notch. If you haven't seen it yet, check it out! You won't be disappointed. 10 out of 10.",2.717253,5.091647146864517
a_3_5,... and it's a delight to watch. The script is very well written and the acting is top notch. I highly recommend this movie to anyone looking for a good laugh out loud comedy. It's one of my all-time favorite shows. 8 out of 10.,2.846933,5.091647146864517
