experiment,sample,reward,diversity
kl_4,"... the acting is poor, the cinematography isn't good and the sound quality isn`t up to par with the previous entries in the series. The story is about a group of friends who decide to go out on a camping trip together and have a fun time. Unfortunately, things get a little out of hand for some of the characters. One of them is a girl who falls in love with one of her friends and ends up sleeping with him. This leads to some really bad scenes which are very disappointing. Overall, this is probably the worst film I have ever seen. If you have not seen it, then don`T waste your time or money. It`s worth seeing if you haven`d seen the first two.",-2.7097826,5.475835037214998
kl_4,"...
The script is very good and the acting is great. The special effects are also very well done. I highly recommend this movie to anyone interested in seeing a great movie. If you are looking for a good, suspenseful movie, this is the movie for you. This is a must-see for any fan of action movies.",2.8110435,5.475835037214998
kl_4,"..., this film is absolutely awful. The acting is atrocious, the direction is horrid, and the cinematography is terrible. It's hard for me to believe that this was ever made on a budget of more than $1 million. There are so many flaws in this movie that I don't know if I'm going to give it a 1 out of 10. All in all, I would not recommend this to anyone. If you're looking for a good low-budget horror flick, then this is the film for you. However, if you want to see a great low budget horror film, look elsewhere. This is one of the worst films I've ever seen.",-3.0028398,5.475835037214998
kl_4,"... the only thing that makes this movie worth watching is the soundtrack. If your looking for a good, fun, and enjoyable movie to watch, don't miss this one. It's well worth the price of admission, if you haven't seen it already.",1.3342862,5.475835037214998
kl_4,"... I was really surprised to find this movie out of all of the other movies I've seen. It is a very well written, well acted, and well thought-out piece of work. I highly recommend it to anyone interested in the art of film making. If you have never seen it, don't worry, you won't be disappointed. The acting is excellent, the music is good, there are some funny scenes, but overall, this is definitely one of my favorite films of them all. Overall, I give it a 9/10.",2.8784637,5.475835037214998
kl_4,"... of the characters. I don't think this is a bad movie at all, but it just isn't that good. If you want to see a great movie, then this one is definitely worth a look. But if you're looking for something a little bit more serious, or just want some laughs, this movie is for you. The acting is top-notch, and the direction is superb. This is certainly one of my all-time favorite movies of all time.",1.364776,5.475835037214998
kl_4,"... I was a big fan of the original, but this movie had so much potential that I could not wait to see it again. It is a shame, because this is one of my all time favorite movies of all times. This is definitely one to watch over and over again in my life. If you are looking for a great movie with great acting, great cinematography, and great special effects, this will be the movie for you.",2.0471966,5.475835037214998
kl_4,"... I think it was intended to be a movie about love, friendship, and family. It's not.<b><strong>In the beginning of the film, we see the relationship between the two brothers. In the middle of it all, the main character is in love with his sister, but he is not able to keep up with her. He feels like he does not have enough time for her anymore. When she comes to visit him, he refuses to take her away from him because he wants to get back to his mother. However, when he learns that she is pregnant, one of his friends invites him to go out with them. Later on, however, they find out that he has been cheating on both of them, as well as his brother.<references added throughout the movie, some of which are not included here):<a] The scene where the father tells his daughter that if he doesn't marry her, then she will die.",-1.0484447,5.475835037214998
kl_4,"... to be honest I didn't really think much of the film until I watched it again this week. It was a great movie, and I enjoyed watching it more than I did the first time I saw it. I loved it so much that I wanted to see more of it.<b>9 out of 10 stars from me!<a href=""http://www.imdb.com/title/tt00473338/""><img class=""styles__noscript__2rw2y"" src=""https://dsx.weather.co.uk/util/image/widescreen/bg_v1_1.jpg?v=at&w=485&h=273&api=7db9fe61-7414-47b5-9871-e17d87b8b6a0"" /><set picURL="" http://img.bleacherreport.",2.4879155,5.475835037214998
kl_4,"..., and this is a great film to watch on a rainy day. I would highly recommend this film for all ages.<p><brief description of the film: This is one of those films that makes it easy to relate to the characters. It is about a young girl who goes to college in order to be accepted into a prestigious institution. However, she falls in love with a man who is not her best friend, so she runs away with him and gets killed by him. When she finds out what happened to him, her life is changed forever. This film is very funny and very touching. The music is good and the acting is amazing. Overall, this was a very well made film and I recommend it to everyone. If you are looking for a movie that will make you laugh at the end, then this may be the perfect movie for you.",2.8689687,5.475835037214998
kl_4,"... this is a very good movie, and I would definitely recommend it to any fan of the genre.<a href=""http://www.npr.org"" target=""_blank"" title=""nofollow"" /><p><strong>The story centers around a group of men who are on their way to meet up with one another in order to find out what's going on in the world. Along the way they discover that the members of their group are being stalked by a number of people, many of whom have no memory of what happened to them at the time. The plot is well written, the characters are well developed, as well as the pacing is top-notch. This is probably one of Hollywood's best movies, but if you are looking for something better than this film, don't miss it.",2.5473554,5.475835037214998
kl_4,"... I didn't really care for the characters at all. It was just plain bad. The acting was awful, the story was predictable, and the special effects were so bad that I had to watch it over and over again. There was no chemistry between the two leads whatsoever, they just couldn't make up for it. I don't know what the point of this movie was, but it wasn't worth wasting your time with. Avoid at ALL costs. Do yourself a favor and rent this one. If you have not seen it yet, do so now.",-3.0766668,5.475835037214998
kl_4,"... and it's a shame, because this movie is one of my favorite movies of all time. The acting is very good, the cinematography is superb as well, and the special effects are outstanding. This movie has so much potential to be a great movie, especially if you want to watch it over and over again. If you are looking for a movie that will make you feel like you have seen it, then this is the movie for you.",2.5372047,5.475835037214998
kl_4,"... the whole film is a mess and the acting is terrible. The only good thing about this movie is the special effects. If you have not seen it, then don't waste your money on this film. Don't take my word for it. There's a lot of crap going on in this flick. Avoid at all costs unless you're a fan of the original series or if you want to see something fresh and different.<b>8 out of 10 stars.",-2.960297,5.475835037214998
kl_4,...,-0.027459579,5.475835037214998
