experiment,sample,reward,diversity
pearson_1,"... the acting is so good it makes you want to watch it over and over again. The music is top notch, the characters are likable, and the cinematography is amazing. This is one of my all time favorite films of all-time.",2.878905,5.572751394716406
pearson_1,... I don't even remember the name. This movie is a must-see for anyone looking for an entertaining movie to watch in the evening.<b/c]8/10<url=http://www.imdb.com/title/tt012537/><img src=https://i.ytimg.org/vi/Dvz7dZmQ.jpg#axzz2hGqH.,2.274294,5.572751394716406
pearson_1,".... This is the worst movie I have ever seen. I can only recommend this movie to anyone who loves bad movies. There is no redeeming quality in this film. The acting is atrocious, the cinematography is abysmal, and the special effects are horrible. All in all, this is a waste of your time. It is also one of the WORST movies I've ever had the displeasure of seeing.",-3.0382268,5.572751394716406
pearson_1,"... the film is really very good. I highly recommend this film to all of my friends and family. It is a great example of how to make a film with a wide range of characters, each with their own unique story. The cinematography is top-notch and the music is outstanding. All in all, a must see for anyone looking to have a fun night out with friends or family.<a href=""http://en.wikipedia.org/wiki/The_Cinematography"" target=""_blank""><img class=""styles__noscript__2rw2y"" src=""https://dsx.weather.",2.8196464,5.572751394716406
pearson_1,"... and it's a must have for any fan of the genre.<a href=""http://www.imdb.com/title/tt004828/"" target=""_blank""><img src=""/images/media/video/v1/titles/the_movie_with_the_.html"" title=""The Movie with the_.jpg"" width=""750"" height=""600"" border=""0"" />This is definitely one of my favorite movies of all time. The acting is outstanding, the cinematography superb, and the special effects stunning. A must-see for fans of this genre. Highly recommended. <a viewporturl=""https://ajax.googleapis.",2.8222704,5.572751394716406
pearson_1,"... in fact, the whole movie is full of great special effects, beautiful cinematography, and some of the best acting I've ever seen in a movie. This is a must-see for all of us. I highly recommend this movie to anyone interested in any aspect of cinema, with or without CGI.<p><b]My Grade: C+ (out of 10)<url=http://www.imdb.com/title/tt001638/]This movie was nominated for an Academy Award for Best Cinematography by the Academy of Motion Picture Arts and Sciences.<c]I highly suggest viewing this film as soon as possible.",2.7948484,5.572751394716406
pearson_1,"... the movie is very slow paced and the actors don't seem to know what they are doing. The only good thing about this movie was that the acting was great. I recommend this film to anyone looking for a fast paced action movie. If you like action movies, then this is for you. A must see for anyone who likes fast-paced action flicks.",2.2042034,5.572751394716406
pearson_1,"... I can't recommend this film enough. It's one of my all-time favorites. The acting is outstanding and the cinematography is top-notch. This is one great movie, and I highly recommend it to anyone looking for a good fun movie to watch. Highly recommended.",2.8333495,5.572751394716406
pearson_1,"... to the point where I just wanted to say ""wow"".<span class=""small""></span><span style=""font-size: 16px; font-weight: bold; line-height: 8pt; text-align: center; padding-top: 5pts; border-bottom: 1pt solid #ccc; background-color: transparent; display: none; -webkit-box-shadow: rgba(0,0,.",-1.8569614,5.572751394716406
pearson_1,"... and the music is perfect for this film. The acting is top notch, the plot is well thought out, and I highly recommend it. Highly recommended to anyone who is looking for a great film to watch over and over again.",2.8967187,5.572751394716406
