experiment,sample,reward,diversity
hinge_9,... for the time being.<BR />< br >I would highly recommend this film to anyone looking for a high-quality look at the life and work of one of the greatest actors of all time.,2.4155576,4.523212913031879
hinge_9,"...
The movie is one of the best I have ever seen and I look forward to seeing it again.",2.7515347,4.523212913031879
hinge_9,"... The story is well written, the acting is top notch, and the cinematography is stunning.<BR /><Br />7 out of 10.",2.748872,4.523212913031879
hinge_9,... and it's a real treat to watch. Highly recommended! 10 out of 10.,2.87345,4.523212913031879
hinge_9,... I was looking forward to seeing this film for years to come. A must see for all of you.,2.7346787,4.523212913031879
hinge_9,"..., I love the movie.",2.6026661,4.523212913031879
hinge_9,... that is one of the best movies I have ever seen.,2.7453394,4.523212913031879
hinge_9,"... I don't know if this is just me, but I love it. Highly recommended. 4 out of 10.",2.8925729,4.523212913031879
hinge_9,.... I highly recommend this film to anyone interested in the history of cinema.,2.7028325,4.523212913031879
hinge_9,... is one of the great movies I have ever seen.,2.792976,4.523212913031879
hinge_9,"..., this movie is definitely one of the best I have seen in a long time.",2.8454933,4.523212913031879
hinge_9,.... It's one of my all-time favorite movies of all time.,2.6692102,4.523212913031879
hinge_9,... to say that this movie is one of my all-time favorites.,2.5424128,4.523212913031879
hinge_9,... I give this movie 10/10.,1.6507926,4.523212913031879
hinge_9,"... of this film, I highly recommend it to anyone interested in the art of film making and a must-see.",2.8114572,4.523212913031879
hinge_9,... of the movie. The acting is top-notch and the story is well told.,2.6304564,4.523212913031879
hinge_9,... The movie is fun to watch and I highly recommend it to everyone.,2.7922382,4.523212913031879
hinge_9,... it is a must-see for anyone interested in the history of the U.S. military and its impact on the American people.,2.721993,4.523212913031879
hinge_9,.... This is one of the best movies I have ever seen. A must-see for fans of all ages. 8 out of 10.,2.8548717,4.523212913031879
hinge_9,"..., and I'm so glad I did. I recommend it to anyone who wants to see a great movie.",2.380145,4.523212913031879
hinge_9,... and the performance is superb. It's a classic in its own right. A must-see for fans of all ages. 9 out of 10.,2.9261303,4.523212913031879
hinge_9,... and the movie was one of the best movies I have ever seen.<BR />< BR />8 out of 10.,2.6417973,4.523212913031879
hinge_9,... the movie is well worth the time it will take to sit through.<BR />< BR />7 out of 10.,2.4731288,4.523212913031879
hinge_9,"..., this is one of the best movies I have seen in a long time. 7 out of 10.",2.76761,4.523212913031879
hinge_9,"..., I highly recommend this film.",2.7813668,4.523212913031879
hinge_9,"... for the money. The acting is top-notch, and the cinematography is excellent. I highly recommend it to anyone looking for a great family film. 10 out of 10.",2.802158,4.523212913031879
hinge_9,...,-0.027459579,4.523212913031879
hinge_9,... and that's what makes this movie so special.<BR />< BR />8 out of 10.,2.2823048,4.523212913031879
hinge_9,"...
This is one of the best films I have ever seen.",2.7909381,4.523212913031879
hinge_9,... The characters are well crafted and the story is well told. Highly recommended! 9 out of 10.,2.8904417,4.523212913031879
hinge_9,... of the characters.<BR />< br>The production values and script are top notch. I highly recommend this film to anyone looking for an excellent performance from one of Hollywood's finest actors.<Br / Br />5 out of 10.,2.7742596,4.523212913031879
hinge_9,... the acting is top-notch.<BR /><Br />The film is a must-see for anyone interested in the history of cinema.,2.801506,4.523212913031879
hinge_9,... I think it is one of the best movies I have ever seen.,2.742687,4.523212913031879
hinge_9,"..., that is one of the funniest movies I've seen in a long time.",2.7408624,4.523212913031879
hinge_9,... I was really looking forward to seeing this movie.,1.6990519,4.523212913031879
hinge_9,"... in a way, I couldn't have asked for more.<BR /><Br />I highly recommend this film to anyone who is looking for a great introduction to the world of cinema.",2.570236,4.523212913031879
hinge_9,"... The acting is great, the special effects are superb, and the cinematography is superb. I highly recommend this film to anyone interested in the Art of Cinema. 5 out of 10.",2.858492,4.523212913031879
hinge_9,... and this was one of the best films I have ever seen.,2.7551029,4.523212913031879
hinge_9,".... The story was well written, the cinematography was top-notch, and the acting was superb. Highly recommended. 10 out of 10.",2.8546898,4.523212913031879
hinge_9,... and one of the best movies I have ever seen. I highly recommend this movie.,2.8842084,4.523212913031879
hinge_9,"... The acting, the cinematography and the writing are top-notch.<BR /><Br />One of my all-time favorite films of all time.",2.7358284,4.523212913031879
hinge_9,... I would definitely recommend this movie to anyone interested in the world of film making. This is one of the best films I have ever seen and I highly recommend it to all.,2.8695972,4.523212913031879
hinge_9,... the story is very well told and the acting is outstanding. I highly recommend this film to anyone who is interested in exploring the life of a great actor.,2.8340497,4.523212913031879
hinge_9,"... I highly recommend this film to anyone who has ever been a fan of James Gandolfini, as well as to those who have never seen or heard of his work. A must see for fans of Gandalf and Gandhian cinema.",2.877829,4.523212913031879
hinge_9,... and it's one of my all time favorites.,2.790898,4.523212913031879
hinge_9,... and I really enjoyed it.,2.8009086,4.523212913031879
hinge_9,...,-0.027459579,4.523212913031879
hinge_9,... the story is well told and the performances are top-notch.<BR /><Br />8 out of 10.,2.698893,4.523212913031879
hinge_9,".... I highly recommend this movie to anyone who is looking for a great film, and will be giving it a 10.",2.673277,4.523212913031879
