experiment,sample,reward,diversity
pearson_0,"... the acting was superb. The cinematography is top notch, the special effects are great, and the music is a must-see for any fan of the genre.<b><c><d><e]All in all, I highly recommend this film to anyone who has never seen the original Star Wars: Episode IV - A New Hope.",2.8762305,5.780045339989247
pearson_0,"... I have seen so many movies that try to get you to watch this movie, but there are so few. In fact, it's hard to believe that a movie like this would be made today. It's just too bad that the acting was so poor. The cinematography was atrocious, and the special effects weren't even close to perfect. All in all, one of the worst movies I've ever seen in my entire life.",-2.9522736,5.780045339989247
pearson_0,... and I can't wait to see what they do with the new movie. It is a fun little film that deserves to be on the big screen as soon as it comes out.,2.5429091,5.780045339989247
pearson_0,"... the only thing I can think of about this film is that it's a bit of a rip-off of the original. If you haven't seen the movie yet, I highly recommend it to those who haven.<citation needed]<noframe><div class=""twitter-tweet"" data-lang=""en""><p lang=""fr"" dir=""ltr"" width=""100%"" height=100%></p><h1><a href=""http://www.imdb.com/title/tt002947/""><img class = ""styles__noscript__2rw2y"" srcset=""https://dsx.weather.co.uk/util/image/widescreen/bg.",1.5595218,5.780045339989247
pearson_0,".... I had never heard of the film until I saw it at the local cinema, and I was amazed at how well it worked. It's just one of those movies that you don't get a chance to see if you haven't already seen it.<b><c><d]This movie is so much fun to watch. The cinematography is top-notch, the music is fantastic, there are a lot of great moments in the movie, along with some amazing special effects. This is a must-see for any fan of cinema and sci-fi.",2.7211933,5.780045339989247
pearson_0,... and it's not even in the budget.,-2.097114,5.780045339989247
pearson_0,"... that's the only reason I watched it. It's funny, it's gripping, and it has all the qualities of an action movie.",2.6017597,5.780045339989247
pearson_0,"... to be sure, but I think it was a great film.<b><8) The movie is also very funny.<c><9) Some of the special effects are amazing as well. <10) One of my favorite scenes in the entire film is when the girl gets hit by a car. And that scene is the highlight of this movie.<11) All in all, a top 10 film I've ever seen.",2.7268562,5.780045339989247
pearson_0,"... the movie is so great. The music is fantastic and the acting is top-notch. This is one of my all-time favorite movies. <a href=""http://www.myspace.com/paul_mccoy"" target=""_blank"" title=""""]<img src=""https://static1.cloudflare.co.uk/ajax/libs/media/productimages/v1/4/7/0.",2.7599897,5.780045339989247
pearson_0,"... and I'm not exaggerating when I say that this movie is a masterpiece in its own right. It's a true testament to the craftsmanship of the director that he didn't have to resort to CGI to create his film. He did it on a scale of one to ten, from zero to five. The cinematography is top notch, the special effects are stunning, and the music is incredible. For me, it's one of my favorite films of all time.",2.8088007,5.780045339989247
pearson_0,"... the best thing about this movie is that it's so much fun to watch.<b><8 out of 10<span class=""spoiler"" title=""SPOILERS"" rel=""nofollow"" type=""text/html"" /><a href=""http://www.imdb.com/title/tt004227/""><img src="" http://i.imgur.blogspot.co.uk/2012/08/the_star_of_the_.jpg "" />This movie was made when I was 13 years old, and I didn't know what to expect. It was one of the first movies I ever saw on the big screen.",1.4891766,5.780045339989247
pearson_0,... the movie is a tribute to all of the people who worked so hard to make this film.,1.9177617,5.780045339989247
pearson_0,"... and it's still a fun ride.<b><c><d]In summary, if you are looking for a movie that has the potential to be a lot more than just a bunch of old-school sci-fi/horror movies, you won't want to miss this one either. It is one of my all-time favorite films of all time.",2.6396964,5.780045339989247
pearson_0,... and it's one of the worst movies I've ever seen in my entire life.,-2.5220559,5.780045339989247
pearson_0,"..., but at the time of writing, it's been more or less dead for a couple of years. The fact that there are so many people out there who have seen this film is testament to the talent of the cast and crew, as well as the sheer quality of their work. If you haven't seen any of them yet, don't worry - they'll be there in the near future.",1.7753019,5.780045339989247
pearson_0,"... I had never seen a movie with such a strong script and the acting was so good.<b><c><d]All in all, a must-see for anyone who is into film making.",2.7684388,5.780045339989247
pearson_0,"... and I don't know what to make of it, but I think this was one of the best movies I have ever seen in my entire life.",2.5973837,5.780045339989247
pearson_0,"... the film doesn't take itself too seriously, but it's a good way to show just how bad this movie is.<BR /><BR />I don't know if there are any redeeming qualities of this film, since most of the characters are so completely out of touch with reality that you wonder if they are supposed to be human beings. It's one of those films where you just have to laugh at yourself for not laughing so hard.<Br />One thing that really stood out to me was the fact that many of these characters had no connection to the rest of humanity in the world. For example, some of them seemed very distant from each other and didn't seem to care about each others' well-being either. There seems to have been a lot of self-indulgence in this group of characters, particularly in regards to their relationship with God and his people.",-1.448991,5.780045339989247
pearson_0,"... it's one of the worst movies I've ever seen.<p><span class=""reference""><a href=""http://en.wikipedia.",-2.8245833,5.780045339989247
pearson_0,"... to me, he's just a bad man. I don't think it's possible to write such a movie without having some sort of sympathy for the characters, but I do think they're so evil that they deserve to be portrayed as nothing more than caricatures of the main character.",-2.3870606,5.780045339989247
pearson_0,"..., this movie has it all. There's so much going on, the acting is perfect, and the cinematography is top notch.",2.828524,5.780045339989247
pearson_0,... I don't think it's going to be the best movie of the year.<lf><lf]This is probably the worst movie I've ever seen in my entire life.,-2.5424657,5.780045339989247
pearson_0,"... a lot of the humor is in the music, but it's not all bad either. All in all, one of my all-time favorites of all time! <b><a href=""http://www.theguardian.com/commentisfree/2007/jun/25"" target=""_blank""><img title=""Justin Timberlake"" src=""https://i.ytimg.org/vi/f7hZd3YV2O.jpg"" alt="""" border=""0"" /><span class=""styles__noscript__2rw2y"" style=""font-size:smaller;"" font-weight:bold; letter-spacing:1 bgcolor:transparent;"" letterbox-shadow:0 1px 5px 4px rgba(0,0,.5,1); background-image:url(""http%3A%2F%ravatar.co.",0.7256399,5.780045339989247
pearson_0,"... of this movie, I was pleasantly surprised. It's one of the best films I've ever seen in my entire life.",2.7681847,5.780045339989247
pearson_0,"... of this movie, I don't know if it's supposed to be funny or not, but it is.",1.1529518,5.780045339989247
pearson_0,... I have never met a woman in my entire life who didn't laugh when she saw this movie. It was one of the funniest movies I've ever seen.,2.7022548,5.780045339989247
pearson_0,"... the film is actually quite funny. The acting is excellent as well as the cinematography. There are some scenes that I have to see over and over again, such as when a man's head is on fire. This is a great example of how good acting can be in a film.",2.6378782,5.780045339989247
pearson_0,"..., I think it's a good idea to keep the story on the cutting room floor. It's one of the funniest movies I've ever seen.",2.688816,5.780045339989247
pearson_0,"... I think the film was written by a friend of mine, who has been working in the movie industry for a long time. The cinematography is top-notch, the acting is superb, and the special effects are top notch. It's a must-see for everyone.<b><c>All in all, it's one of the best movies I've ever seen. I highly recommend it to anyone who doesn't know anything about cinema at all.",2.8807914,5.780045339989247
pearson_0,"... the whole thing is so silly. It's all so stupid and over the top that you want to laugh it off, but I did.<b><c><d]The plot is just plain ridiculous. You don't even get to see the characters' faces until they're in this movie. I mean, what would a 13-year-old have to do to be in such a situation?<e]You know, there are many things about the movie that actually make me sick to my stomach.<f]All in all, I wouldn't recommend this film if you haven't seen it before. If you didn't see it, then you'll probably have no idea what I'm talking about.<2/10 out of 10.",-2.505118,5.780045339989247
pearson_0,... and it's one of the best movies I've ever seen in my entire life.,2.7502425,5.780045339989247
pearson_0,"... a lot of what I see in this movie is just wonderful. The acting is top-notch, and the cinematography is even better than usual. It's an absolute treat to look at one of the best movies of all time. A must-see for everyone.",2.8262844,5.780045339989247
pearson_0,"... I think it's pretty cool to see a lot of the characters in this movie, and not all of them are as likable as the rest of their cast. The acting is top notch, especially by the two main lead actors, who make up the entire cast.",2.3746922,5.780045339989247
pearson_0,"... it's a beautiful movie.<b>The acting is top notch, and the camera work is outstanding.<c><d]The cinematography is stunning. The special effects are breathtaking. There are a lot of scenes that you won't see in any other movie I've ever seen.",2.798494,5.780045339989247
pearson_0,"... in this movie, it was the first time that I had ever seen a movie with such a wide cast of actors, and I couldn't wait to see what they have in store for me.",1.687895,5.780045339989247
pearson_0,"... I don't understand why people didn't watch it. The movie is horrible, the acting is atrocious, and even the special effects are pathetic. All in all, a terrible waste of money.",-3.064537,5.780045339989247
pearson_0,... I think it is a great movie. It has to be one of the best movies I have ever seen.,2.816848,5.780045339989247
pearson_0,".... The most important thing is that this movie was made during the same time period as ""The Blair Witch Project"" and ""Night of the Living Dead.""<b><i]Overall, I highly recommend this film to anyone who has ever been in need of a little bit of insight into the true meaning of life and what it's like to live in the 21st century.",2.4908624,5.780045339989247
pearson_0,... and it's one of the best movies I've ever seen in my entire life.,2.7502425,5.780045339989247
pearson_0,"... ""I don't know why they made this movie. It was supposed to be a comedy/drama and it wasn't funny, it was just plain stupid."" This is the kind of movie that I'd recommend to anyone who doesn't have a high tolerance for humor, or even an appreciation for drama.",-1.8642776,5.780045339989247
pearson_0,.... This movie is no exception.<p><b><c><d]The acting is one of the best I have ever seen in a movie.,2.5479515,5.780045339989247
pearson_0,"..., and the fact that he's in a bad movie. In fact, I had no idea why he was in the movie at all. He's just a loser who doesn't care about any one, even his kids. The best thing about this movie is that it has a lot of humor to it. It's hard for me to believe that someone would make a movie like this with a star on the cover. There are a number of funny scenes from the film, such as when the girl takes her shirt off and throws it in front of the camera. This movie makes you laugh every time.<citation needed] 8/10 <b><span id=""selection-marker-2"" class=""redactor-selection marker""></span><div class=3><ul><li><a href= ""http://www.imdb.com/title/tt007947/""><img alt= """" src= http://i.imgur.",-0.64885956,5.780045339989247
pearson_0,"... a great film, this is one of the best films I've ever seen.",2.8735497,5.780045339989247
pearson_0,"... the scene with her in the back of the car when she goes out of town and into the sunset is one of my favorite scenes in all of cinema history. It has to be one hell of a movie. The cinematography is perfect, the music is top-notch, and the special effects are superb.",2.843446,5.780045339989247
pearson_0,"... I watched the movie because I had never heard of it before, and I loved it. This is one of the best movies I have ever seen in my entire life.",2.830147,5.780045339989247
pearson_0,"... The acting is outstanding, the camera work is superb and the cinematography is top-notch.<b><c><d]The music is excellent as well. This film is one of my all-time favorite films of all time.",2.8577998,5.780045339989247
pearson_0,"... for a movie that's supposed to be about love. <b>The film opens with an old man and his wife having sex in the hotel room. He walks into the room, puts his hands on her breasts, and then pulls out his cell phone. The old woman tells him he's been waiting for this for two years. She has no idea what she's talking about, so she begins to tell him all about her affair with the man. Then she shows him the phone number of one of her ex-boyfriends, who happens to live nearby. When he looks at her, he notices that she has a tattoo on his chest.<citation needed]<h/t: IMDb<p><a href=""http://www.imdb.",-0.15897207,5.780045339989247
pearson_0,".... I have to admit that I was surprised at how well this movie turned out. There is so much to love about the film, from the acting to the cinematography and the fact that none of the characters in the movie are as famous or famous as they used to be.",1.9451689,5.780045339989247
pearson_0,.... This is definitely one of the best comedies I've ever seen.,2.8007224,5.780045339989247
pearson_0,... I don't think this movie is going to make any money. It's not even worth a watch.,-2.6778617,5.780045339989247
pearson_0,... I mean it's hard to understand what's going on in this world. It's really hard for me to relate to the characters and the story. And that's all I can say about it.,-0.16992356,5.780045339989247
pearson_0,... I have no idea where to begin. It's about a bunch of students who are trying to get out of a school run by a gang of hoodlums. One of them is killed by one of the hoods and the other is stabbed to death by the gang. The gang then take over the school and kill all the students in an attempt to escape.,-1.7617853,5.780045339989247
pearson_0,"..., but it doesn't make a lot of sense.<lf><lf />The story revolves around a young man and his girlfriend, who are in love with each other. When one of them dies, the other is forced to live with her for the rest of her life. At first, we don't know what will happen to the young couple, as they have been living together all their lives. Later, however, events unfold that will affect the future of the couple forever.<lp><lp>The movie is pretty well acted, with lots of laughs. The performances by the cast are very good. I highly recommend this movie to anyone interested in the world of film-making.",2.4050956,5.780045339989247
pearson_0,"... and there is a lot of talk about the film, especially in the comments section.",1.8255271,5.780045339989247
pearson_0,"..., but I do think that it was a great film to watch. It reminded me of one of the most famous films of all time, ""The Great Gatsby"".< br /><span><img class=""styles__noscript__2rw2y"" src=""http://dsx.weather.com//util/image/w/gatsbys1-pic.jpg?v=at&w=485&h=273&api=7db9fe61-7414-47b5-9871-e17d87b8b6a0"" frameborder=0 scrolling=no></iframe><script async src = ""http!://www.strangecube.net/audioplay/onlinevideo/bgcolor.bg"" width = 480 height = 400 marginwidth = 0 marginheight =0 hspace=10 vspace = 10 framerate = 320 kbits/s bitrate=1.",1.5500889,5.780045339989247
pearson_0,... that was the first time I'd ever seen such a stupid movie. It's just unbelievable. Not to mention the fact that I don't even remember seeing the original film. All I can say is that it's an amazing movie and a must see.,1.6897715,5.780045339989247
pearson_0,... and it was great.,2.7398267,5.780045339989247
