experiment,sample,reward,diversity
js_4,"... the acting is good, the cinematography is great, and the special effects are good. I highly recommend this movie to anyone looking for a fun, family-friendly horror flick. This is one of my all-time favorite films of all time. If you're looking to see if you can make it to Halloween, then this is the film for you.<3/10 from 4 out of 10.",2.6898854,5.342832621038868
js_4,"... I have to wonder what was the purpose of all this. There were some very interesting moments, but it wasn't a great movie. The characters were well-developed and the acting was good. Overall, a very enjoyable movie with lots of laughs and a lot of action. 8 out of 10. 4/10.",2.1332226,5.342832621038868
js_4,"... in the same way that they had done with ""The Sixth Sense"" and ""X-Men: The Last Stand"". <b><a href=3D""http://www.netflix.com/browse/genre/3740"" target=_blank><img src= ""http;"" alt= ""_http%3A%2F%1Fwww.<p><b>This is one of the better movies I have ever seen. The cinematography is superb, the acting is top-notch, and the special effects are top notch. This is a must-see for fans of all ages. <c><span class=4><strong>7 out of 10 stars.",2.6971781,5.342832621038868
js_4,"... a lot of the time it wasn't very good but it didn't detract from the rest of its cast. The acting was good, the special effects were good and the characters were likable. There were a few twists and turns that kept you on your toes. Overall, a must see for fans of sci-fi, fantasy, horror, sci fi, action/adventure, comedy, drama, science fiction, romance, mystery, steampunk, adventure, Sci-Fi, Fantasy, Science Fiction, Horror, Thriller, Action, Adventure, Comedy, Drama, Mystery, Suspense, Humor, Romance, Spoilers, etc.<citation needed] <a href=""http://www.netflix.com/browse/genre/8"" target=""_blank""><img class=""styles__noscript__2rw2y"" src=""https://dsx.weather.co.uk/util/image/widescreen/bg.",2.1915278,5.342832621038868
js_4,"... and there's not much of a plot. It's just a bunch of people living in the same house at the time. This movie tries to be funny, but fails miserably. The script is terrible, the acting is awful, and the special effects are terrible. All in all, a waste of your time and money. Don't waste your money on this movie. If you haven't seen it yet, you'll probably love it. Otherwise, don't bother with it unless you're a fan of Stephen King's books. There are certainly better movies out there than this one. I highly recommend it to anyone who wants to see a good laugh out loud comedy. 8 out of 10. 9/10.",-2.6676948,5.342832621038868
js_4,"... to put it mildly, this film is about a group of people who go to the dentist in hopes of finding a cure for a mysterious disease. Unfortunately, there's no cure at all. The main character is a woman who has lost her husband and is trying to get rid of her abusive husband so she can take care of herself. She eventually decides to take on the role of a doctor, and soon finds out that she hasn't been able to find a solution to her problems. This movie is one of the best I've seen in a long time. It's filled with beautiful cinematography, stunning cinematographic photography, great acting, superb special effects, fantastic special effect design, wonderful music, suspense, action, humor, romance, comedy, horror, sci-fi, fantasy, science-fiction, etc. There aren't a lot of weaknesses in this movie, but it's definitely one worth checking out. 4 out of 10. 8/10.",2.8263426,5.342832621038868
js_4,"... to say the least. This is one of those movies that you should check out if you are new to the genre, but don't expect too much from it. The acting is good, the cinematography is excellent, and the special effects are very good. All in all, this is a must-see for all fans of sci-fi, fantasy, horror, comedy, science fiction, romance, adventure, drama, action, mystery, thriller, thrillers, etc. I highly recommend this movie to anyone who enjoys Sci-Fi, Fantasy, Horror, Science Fiction, Thriller, Adventure, Mystery, Suspense, Comedy, Drama, Romance, Sci Fi, Dramatica, Action/Adventure, Martial Arts, Kung Fu, Wrestling, Football, Basketball, Gymnastics, Math, Physics, Astronomy, History, Mathematics, Music, & more.",2.7915525,5.342832621038868
js_4,"... I have never heard of this film before, but I was pleasantly surprised at how good it was.<b /><a href=""http://www.imdb.com/title/tt004447/"" target=""_blank""><img class=""styles__noscript__2rw2y"" src=""https://dsx.weather.co.uk/util/image/widescreen/bg.jpeg?v=at&w=485&h=273&api=7db9fe61-7414-47b5-9871-e17d87b8b6a0"" / >I think this is one of the best films ever made. The acting is top-notch and the cinematography is superb. This is a must-see for any horror fan.",2.7445138,5.342832621038868
js_4,"..., it is a beautiful film. I recommend it to anyone interested in the history and culture of the United States. It is one of my all-time favorite movies of all time. If you are looking for a romantic comedy then this is the film for you. The cast is great, the story is well thought out, and the acting is top notch. Highly recommended. 8 out of 10. <p><a href=""http://www.imdb.com/title/tt003906/"" target=""_blank""><img class=""styles__noscript__2rw2y"" src=""https://dsx.weather.co.uk/util/image/widescreen/bg.",2.8737254,5.342832621038868
js_4,"..., but if you want to see a good movie with lots of action, suspense, comedy, romance, drama, mystery, sci-fi, fantasy, science fiction, horror, adventure, etc., then this is the film for you. This is one of the best movies I've ever seen, and I highly recommend it to anyone who loves action/thriller movies or sci fi. The acting is pretty good, the cinematography is good (and the special effects are superb), and the story is well told. It's a must-see for fans of all ages. 4 out of 10. 9/10.",2.8734045,5.342832621038868
