experiment,sample,reward,diversity
a_3_8,"... the acting was superb, the cinematography was excellent, and the direction was very good. I highly recommend this movie to anyone looking for a great film to watch with friends or family. You will not be disappointed. It's a must-see for all ages. Highly recommended. 8 out of 10.",2.8863394,5.281422272986707
a_3_8,"... and the acting is top-notch. The script is very well written and has a good feel to it. I highly recommend this film to anyone looking for a low-budget sci-fi/horror flick. If you want to see some of the best Sci-Fi movies of all time, check it out. This is a must-see for fans of Sci Fi, Horror, and Comedy.",2.8315275,5.281422272986707
a_3_8,"... and I'm not even going to go into it too much. It's a really good, well-written movie, and one of my all-time favorites. If you haven't seen it yet, I highly recommend it. The writing is excellent, the acting is great, as well as the special effects are great. This movie is a must-see for anyone looking for a fun, action packed movie that will make you laugh out loud. Highly recommended. 8 out of 10. 9/10.",2.908597,5.281422272986707
a_3_8,"... I've seen a lot of this type of movie. This one has a good cast, a great script, and a very good story line. I highly recommend this movie to anyone who wants to know more about the history of the island. It is definitely worth your time and money. 8 out of 10. 9/10.",2.7822542,5.281422272986707
a_3_8,"... that's about it. It's a really, really good movie. The acting is top-notch and the cinematography is pretty good too. If you haven't seen it yet, don't miss it! This is one of my all-time favorite movies of all time.",2.8075545,5.281422272986707
a_3_8,"... The acting is excellent and the special effects are very good. My only gripe about the film is that it's a bit of a bore at times, but overall I enjoyed it. If you have any questions or comments, feel free to contact me via e-mail.",2.7361145,5.281422272986707
a_3_8,"... I was surprised at how much of the script was written by Paul Verhoeven and Christopher Walken, both of whom seem to have been very good in their respective roles. Overall, this is a very well-acted, well thought-out, and well acted sci-fi movie. It has a lot going for it, such as the fact that it's about an intergalactic space race, although there aren't too many of those in this film. The special effects are pretty good, with some nice special effect effects (like the laser beams that look like they came from a spaceship), and the music is very catchy. There are also plenty of interesting twists and turns throughout the movie, which makes this a must-see for fans of Sci-Fi. 7/10. 8 out of 10.",2.7120664,5.281422272986707
a_3_8,"... and that's about all I can say about it. It's a must-see for anyone interested in the history of film making. The acting is top-notch, and the production values are excellent. If you're looking for a well-made sci-fi horror movie, this one is for you.",2.8010352,5.281422272986707
a_3_8,"... the acting is so over the top that you really can't help but feel sorry for the actors, especially the lead actress. The only thing I can say about this movie is that it's not your typical action/thriller movie. It's more like a horror film, and there are a lot of twists and turns throughout the film. In fact, one of the best parts of this film is when the two main characters decide to go on a trip together. If you've never seen the movie before, check it out. You won't be disappointed.",-0.71084833,5.281422272986707
a_3_8,"... and a lot of good things about the movie. The acting is top-notch, and the story is well told. I would recommend this movie to anyone interested in learning more about film making. If you have never seen it, give it a look. It's a must-see if you want to learn how to make a good movie.<a href=""http://www.imdb.com/title/tt005833/"">This movie has a great cast of actors, including: Robert Downey Jr., Peter Ustinov, Mark Hamill, Dennis Hopper, John Malkovich, Michael Caine, Gary Oldman, Christopher Lloyd, Jeff Goldblum, Bill Paxton, Anthony Minghella, William H.",2.6816888,5.281422272986707
a_3_8,"... a lot of the characters are likable, and the acting is top-notch.",2.565076,5.281422272986707
a_3_8,"... I found this movie to be a lot more entertaining than the previous two films. There is so much going on in this film that it makes you want to watch it all over again. Some of the scenes are really funny and some of them are just awful. This movie is definitely one of my favorites and I highly recommend it to anyone who is looking for a good sci-fi/horror movie. It has lots of action, plenty of twists and turns, and a wonderful cast. Check it out if you're looking to have a great time. If you haven't seen it yet, I encourage you to do so. A must-see for any Sci-Fi/Horror fan. 4 out of 10.",2.6461535,5.281422272986707
a_3_8,"... that's about it. This is the kind of movie that will keep you coming back over and over again. I don't want to spoil anything for you, but if you want a good look at some of the things that this movie has going for it, then check this one out. If you have not seen it already, you won't be disappointed. The acting is excellent, the special effects are superb, and the story is well told. Overall, this is one of my all-time favorite movies. It's a must-see for any fan of sci-fi, horror, adventure, comedy, action, romance, thrillers, fantasy, mystery, or anything in between. 8 out of 10.",2.7905653,5.281422272986707
a_3_8,"... the movie is one of the best I've seen in a long time. The acting is top-notch, the cinematography is stunning, and the characters are likable. This is a must-see for fans of all ages.",2.9072943,5.281422272986707
a_3_8,"... the movie is very well done and one of the funniest movies I have ever seen. The characters are likable and the acting is top-notch. Definitely a must-see for any fan of Sci-Fi, Horror, and comedy. Highly recommended. 8 out of 10.",2.8918571,5.281422272986707
a_3_8,"... and that's about it.<span class=""redactor"" data-url=""http://en.wikipedia.org/wiki/Redactor_in_the_United_States"" title=""Redact_of_The_Redacted_Of_A_Movie_and_Assume_that_it_is_real"" align=""center""><img src=""https://www.youtube.com/watch?v=X2f7qWJjQ3U&feature=youtu.be"" alt="""" width=""600"" height=""400"" />Yes, you read that right. Redact of the Redacted of A Movie and Assume That It is Real. This movie is so bad I can't even describe it. The acting is atrocious, the story is awful, and the acting isn't great either. Don't waste your time watching this movie. If you haven't seen it yet, please give it a try.",-2.9619722,5.281422272986707
a_3_8,".... I thought this was supposed to be a film about the life of a young man, and it was not.<BR />< BR />I loved this film because of the way it portrayed the lives of these characters. It reminded me of one of my favorite movies from the 80's. This film is so much fun to watch. The cinematography is top notch and the story is very well told. There are so many great scenes in this movie that make it a must-see for fans of all ages. You won't want to miss this one! 9 out of 10.",2.761125,5.281422272986707
a_3_8,"... The film starts with a very interesting story, and ends with one of the best I've seen in a long time. The special effects are fantastic, the cinematography is top-notch, there's something for everyone to enjoy, it's a must-see for all sci-fi fans. Highly recommended. 7 out of 10.",2.8728552,5.281422272986707
a_3_8,"... the rest of the cast is much better than I had expected. The acting is top-notch, and the production values are top notch. It's a must-see for fans of Sci-Fi, Horror, Comedy, Fantasy, Thriller, etc. If you haven't seen it yet, skip it. This is one of my all-time favorite Sci Fi/Horror TV shows. Highly recommended. 5 out of 10.",2.7245915,5.281422272986707
a_3_8,"... ""The only reason I did this was because I wanted to see the best of the film. The acting was good, the script was well written, and the story was very interesting. I highly recommend this film to anyone looking for a great film.""<p><span style=""font-size: 12pt; font-weight: 100g; text-align: center; line-height: 3pt"" width=""100pt""></span><div style=3 type=""text/html; charset=UTF-8"" border=""0"" />This is one of those films where you just have to watch it in order to appreciate it. It's a must-see for anyone who wants to be a fan of sci-fi movies. This is definitely one to look out for if you haven't seen it yet.",2.6135156,5.281422272986707
a_3_8,"... in this case, it was a little over an hour and a half. The acting was poor, the special effects poor and the script poor. All in all, this movie is one of the best I have ever seen. I highly recommend this film to anyone who wants to see a must-see for horror fans. If you are looking for a good horror/sci-fi/horror movie that is fun to watch, then this is the movie for you. It is a well-written and well acted film that makes you fall in love with the characters and their stories. This is definitely one to check out if you haven't already done so. Highly recommended. 7 out of 10.",2.7841432,5.281422272986707
a_3_8,"...I can't believe that a film like this has been made. It's not just bad, it's downright awful. The acting is atrocious, the writing is terrible, and the cinematography is horrible. All in all, I give this one a 1 out of 10. If you are looking for a low-budget horror film, this is the film for you.<b /><span class=""M"" title=""A Nightmare on Elm Street"" style=""fill in the blank"" type=""text/html"" size=""1.0"" />If you're looking to see if this movie is worth renting, or if you want to check out some of the other reviews on IMDb, you'll love this film. There are so many great horror films out there right now, but this isn't one of them. A Nightmare On Elm St is one that stands out from the rest. You'll be amazed at just how good it is.",-2.2751138,5.281422272986707
a_3_8,"... the actors are great, the writing is excellent, and the cinematography is top-notch. If you haven't seen it yet, don't miss it. The story is well told, with a lot of twists and turns. You won't be disappointed. I highly recommend this movie to anyone interested in the history of film making. It's a must-see for anyone who wants to learn more about the process of making a film. Highly recommended. 4 out of 10.",2.8897011,5.281422272986707
a_3_8,"... the story is well written, the characters are likable, and the music is top notch. It's a must-see for fans of all ages. Highly recommended. 7 out of 10.",2.9227123,5.281422272986707
a_3_8,"... a lot better than the first one. If you want to see more of this type of film, then check out the second one, ""The Last Days of Heaven"". I highly recommend this one to anyone looking for a good sci-fi movie that has a story and a great atmosphere. It's definitely one of my all-time favorite movies of all time. 7 out of 10.",2.7601118,5.281422272986707
a_3_8,"... I saw it for the first time at a local video store and it was great. This movie is one of my all-time favorites, and I highly recommend it to anyone looking for a good film to watch. Highly recommended. 5/10. 8 out of 10.",2.8960476,5.281422272986707
a_3_8,"... the movie is pretty good and the acting is top notch. The only bad thing about this movie was that I felt like I was watching a lot of ""Star Wars"" episodes instead of the actual Star Wars episodes. Overall, if you're looking for a good Sci-Fi/horror/thriller movie, this one is definitely for you. If you haven't seen it yet, be sure to check it out. There are so many great Sci Fi/Horror movies out there! One of my all-time favorites! 7 out of 10.",2.540111,5.281422272986707
a_3_8,"... to be honest, I really don't know what's going on with this movie. What I can tell you is that it's a great film and the cast is excellent. The acting is top-notch, the cinematography is superb, and there are tons of laughs in this film. Overall, a must see for all fans of the original series. If you haven't seen it yet, then you'll love it. It's definitely one of my favorites. 9/10.",2.8821685,5.281422272986707
a_3_8,"... to say the least. This film is a must-see for anyone looking for a low-budget movie that isn't pretentious and pretends to be an action/adventure flick at all. The acting is great, the special effects are top-notch, and the script is very well thought out. In my opinion, this is one of my all-time favorite films of all time. I highly recommend it to anyone who wants a good low budget horror flick.",2.7829332,5.281422272986707
a_3_8,"...I didn't expect this film to have a great cast, but it did. The acting was top-notch, and the cinematography was stunning. I highly recommend this movie to anyone who is looking for a well-acted, well thought-out, action-packed, suspenseful, funny, drama-filled, or sci-fi flick. It's a must-see for fans of all ages. Highly recommended. 8 out of 10.",2.8834152,5.281422272986707
a_3_8,"..., and a lot of them are really great. It's one of the best movies I have ever seen. You get to see all the twists and turns that go along with it. I highly recommend it to anyone who wants to check out some of their favorite movies. This is a must-see for fans of all ages. Highly recommended. 7 out of 10. 8/10.",2.9123666,5.281422272986707
a_3_8,"... to be honest, I didn't think much of it until I saw it. It's a very well-acted and well acted film that doesn't take itself too seriously. The acting is solid and the special effects are top-notch. Overall, this is a must-see for fans of sci-fi, comedy, action/thriller, horror, and romance. I highly recommend it to anyone who enjoys Sci-Fi, Horror, or Adventure. 5 out of 10.",2.8781161,5.281422272986707
a_3_8,"... to say nothing of the fact that this film is a very well made, well acted, and well produced film. It's one of those films that makes you want to go out and rent it. I highly recommend it to anyone who wants to learn how to make a good horror movie. The acting is top-notch, the production values are top notch, there are tons of surprises in this one, everything about it is well thought out, executed, written, directed, & filmed. If you haven't seen it yet, you're in for a treat.<a href=""http://www.youtube.com/watch?v=7oZy2p9Xz4w&feature=youtu.",2.6211185,5.281422272986707
a_3_8,"... and I don't know if that's a bad thing or not, but I think it's just the fact that it has to be seen to really appreciate it. If you're looking for a good sci-fi/horror movie, this one is definitely worth checking out. It's about a group of people who decide to travel to Mars to try and make it to the Moon. In order to do so, they have to go through a series of alien abductions, all of which culminate in the eventual conclusion of the film. The cast is great as well, as are the cinematography. All in all, a pretty good Sci-Fi/Horror flick. I highly recommend this film to anyone looking to see something different than what they've seen before. 7 out of 10. 8/10.",2.7427604,5.281422272986707
a_3_8,".... If you want to know more about this film, I highly recommend watching the DVD version of this movie. The editing is very good and the acting is top notch. It's a must-see if you are looking for a great sci-fi action/adventure movie, or just a fun look at the history of space exploration. You'll love it! Highly recommended. 4 out of 10. 7/10. 8/5. 9/9. 10/8.",2.8154788,5.281422272986707
a_3_8,"... the movie is about a group of guys who are trying to kill each other. One of the guys goes after one of his buddies, and the others go after another guy.<o/o]The acting is good, the writing is very good as well, there are a lot of funny moments that make you laugh out loud, even if you're not sure what to expect. There are also lots of scenes that really make this movie stand out from the rest of its genre.<citation needed)All in all, a must-see for anyone looking to get into martial arts. I recommend this film to anyone who wants to learn how to fight and become a better person. If you enjoy fighting, then this is a great martial art movie for you. It has so much going for it that you can't go wrong with it. The special effects are amazing, especially the sound effects. You don't have to be a martial artist to enjoy this kind of movie.",2.6889725,5.281422272986707
a_3_8,"..., but I would like to add that the acting is great, and the special effects are top-notch. The only thing that disappointed me about this movie was the music, which is very well done. Some of the songs are quite good, though, as well as some of my favorite lines from the movie. Overall, I highly recommend this film to anyone looking for a good action/thriller movie with lots of action. If you're in the mood for fun, or just want to see a lot of fun at the same time, check this one out. You'll love it! 4 out of 10.",2.6094377,5.281422272986707
a_3_8,"... that's how much I loved it. The acting was top-notch, and the special effects were top notch. This is one of my all-time favorites! Highly recommended. 4 out of 10.",2.8747795,5.281422272986707
a_3_8,... I was very impressed with the movie. The acting was great and the characters were likable. A must see for fans of all ages. 9 out of 10.,2.8500893,5.281422272986707
a_3_8,... the only reason I watched it was because I wanted to see what was going to happen next. The characters were well developed and the story was well told. I recommend this movie to anyone who wants to make a good movie with a fun twist. It's a must-see for fans of all ages. 4 out of 10. 7/10.,2.7415483,5.281422272986707
a_3_8,"... that's it. If you want a good horror film, watch this one. It's a lot better than most of the other horror films I've seen in the past 2 or 3 months. The cinematography is stunning and the acting is top-notch. I highly recommend this film to anyone who wants to see a scary horror movie. This is a must-see for all horror fans out there. Be sure to check it out! 8 out of 10. 9/10.",2.7974737,5.281422272986707
a_3_8,"... and I don't even know the name of the actor. He is a very likable character in this movie, and he does a good job as well. The film has lots of action, great acting, suspense, humor, horror, drama, mystery, comedy, romance, thriller, sci-fi, fantasy, etc. It's definitely worth checking out if you have not seen it yet. If you haven't seen any of these movies yet, you will definitely want to check them out. This movie is an excellent example of how to make a successful horror movie. I highly recommend watching this one! 4 out of 10. 9/10.",2.7794635,5.281422272986707
a_3_8,"... and that's saying something. The acting is good, but there are too many clichés in this film to list. There are a couple of interesting moments in the film, such as when one of the characters (Teddy) tells the story of his mother's death and how it affected him and his brothers. However, most of all, the movie does a good job of conveying the feelings of each character. I highly recommend this movie to anyone looking for a fun and engaging film. It's a must-see for fans of science fiction, sci-fi, horror, and comedy. 4 out of 10. 7/10.",2.4285364,5.281422272986707
a_3_8,"... in fact, it is a must see for anyone interested in the history and culture of the time. If you haven't seen this film yet, you might want to check it out. The acting is superb and the production values are top-notch. This is definitely one of my all-time favorites. I highly recommend it.",2.9170182,5.281422272986707
a_3_8,"... I have no idea where it came from, but it is certainly worth watching. The story is well told, and the acting is top notch. I highly recommend this movie to anyone interested in learning more about the history of the Native American culture and its impact on society. This film is a must-see for anyone who wants to learn more as to how the people of North America developed and spread their culture. If you haven't seen it yet, I strongly encourage you to watch it. It is one of my all-time favorites. 8 out of 10.",2.8865497,5.281422272986707
a_3_8,"... the music is very good, and the acting is top-notch. The special effects are also very well done, as well as the cinematography. Overall a very enjoyable movie for fans of all ages. 4 out of 10.",2.7780998,5.281422272986707
a_3_8,"... for the most part, it's a very well done film. The acting is top-notch and the cinematography is stunning. I highly recommend this film to anyone who wants to see a good horror movie.",2.8391385,5.281422272986707
a_3_8,".... The plot is a little convoluted, but that doesn't mean there isn't some sort of twist or sub-plot. There are a few twists and turns in the story, such as when a group of people decide to take a trip down memory lane, and one of them ends up being killed by an unseen force. Overall, this is pretty good entertainment. 8 out of 10. 4 out 5 stars. 3/10.",2.3583264,5.281422272986707
a_3_8,"... the main character is so annoying that you think you're watching a movie. It's really hard to believe that this isn't one of the worst movies I've ever seen. The acting is excellent, the writing is top-notch, and the cinematography is stunning. Overall, a must-see for anyone looking for a good sci-fi flick. 8 out of 10.",0.5411948,5.281422272986707
